ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783596904730; 3596904730,Der Oberst und der Dichter oder das menschliche Herz,,"Frankfurt, M.",Fischer Taschenbuch,2014,317,"Döblin, Alfred",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783863692322,Der Rüpel,,"Frankfurt, M.",Public-Book-Media-Verl.,2014,54,"Mehlhorn, Henning",,,,,Romanhafte Biographien,ger,
9783936904680,Der schmale Berg,,München,Publ.-Service Zupan,2014,95,"Arndt, Marko",,,,,Lyrik,ger,
9783952363874,Der türkise Quell,1. Auflage,Römerswil,AnOA edition,2014,290,"Elfman, Fiona Flora",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783954887392,"Die drei Geschichten: am Rande von Bethlehem, der Rattenfänger, die Chinesische Nachtigall",Überarb. Neuaufl.,Leipzig,Engelsdorfer Verl.,2014,109,"Schneider, Peter",,,,"Schneider, Nicole",Dramatik,ger,
9783552075900; 3552075909,Die Erzählungen,1. Auflage,S.l. @,"Zsolnay, Paul",2014,384,"Drach, Albert","Cella, Ingrid; Millner, Alexandra; Schobel, Eva",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783943768312,Die fünfte Dimension,,Bucha bei Jena,QV,2014,116,,"Dwars, Jens-Fietje",,,,Anthologie; Anthologie; Lyrik,ger,
9783423142977,Die großen Erzählungen,Orig.-Ausg.,München,Dt. Taschenbuch-Verl.,2014,206,"Roth, Joseph",,,,,Erzählende Literatur: Anthologien; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783920564685,Die Karawane,,Berlin,v. Kloeden,2014,136,"Hauff, Wilhelm",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783944615028,Die schwebenden Gärten von Neuland,,Roßdorf,Synergia,2014,108,"La-ut, Ni-tsu",,,,,Lyrik,ger,
9783981578072,Die Wirren der Welt,Erstausg.,Tholey,Ed. Etaina,2014,114,,,"Merks-Krahforst, Martina",,,Lyrik,ger; fre,
9783710313578; 3710313570,Die Zeit erzählt ihre Geschichten,,Neckenmarkt,United P.C.,2014,250,"Richter, Margit",,,,,"Lyrik, Dramatik",ger,
9783837214376,Ein bunter Strauss von Blumen mit und ohne Dornen,,"Frankfurt, M.",August-von-Goethe-Literaturverl. ,2014,92,"Emch, Werner",,,,,Romanhafte Biographien,ger,
9783943487572,Ein Dorf am Rande der großen Welt,2. Aufl.,Angermünde,Verl.-Buchh. Ehm Welk,2014,214,"Stahl, Hans-Joachim",,,,,Anthologie; Anthologie; Romanhafte Biographien,ger,
9783837214680,Ein Seemann erinnert sich,,"Frankfurt, M.",August-von-Goethe-Literaturverl.,2014,145,"Dönnecke, Hans-Günther",,,,,Romanhafte Biographien,ger,
9783939442851,Eine musikalische Kindheit,,Wetzlar,Renaissance-Verl.,2014,71,"Mädler, Fritz",,,,,Romanhafte Biographien,ger,
9783954887422,Erinnerungen an ein schicksalhaftes Leben,,Leipzig,Engelsdorfer Verl.,2014,113,"Renk, Anni",,,,,Romanhafte Biographien; Historische Romane und Erzählungen,ger,
9783956451447; 3956451449,Es war einmal ...,,Münster,Verl.-Haus Monsenstein und Vannerdat,2014,101,"Wahl, Agnes",,,,,Romanhafte Biographien,ger,
9783943052671,Fingerfoodpralinen,,Neckarsteinach,Ed. Tintenfaß,2014,80,,,,,"Kürschner, Gertrud",Romanhafte Biographien,ger,
9783942468213,Flug nach Uluru,,Hildesheim,Arete-Verl. ,2014,106,"Angelroth, Dirk",,,,,Romanhafte Biographien; Erzählende Literatur,ger,
9783939610809,Frühlingsgefühle,neue Ausg.,Berlin,Aurora Buchverlag,2014,106,,"Huchler, Bettina",,,,Lyrik,ger,
9783850287043,FrustWende,1. Aufl.,Horn,Berger,2014,80,"Bulant, Rudolf",,,,,Lyrik,ger,
9783868065619; 9783868065602,Gedanken auf dem Weg,,Willebadessen,Zwiebelzwerg Verlag,2014,65,"Reffler, Gisela",,,,"Laufenburg, Heike",Anthologie; Lyrik,ger,
9783940911438,"Gedichte und Geschichten aus dem Buch des Lebens und ""Der gordische Knoten""",,Presseck,Verl. Leben in der Sprache,2014,420,"Hueber-Sesselmann, Maria Anna",,,,,Lyrik,ger,
9783956300905,Geschichten aus dem Mansfelder Land,1. Aufl.,Gelnhausen,Wagner,2014,416,"Mohr, Mathias; Mohr, Harald",,,,,Romanhafte Biographien,ger,
9783864688287,"Geschichten, die das Leben schreibt",,Borsdorf,Ed. Winterwork,2014,63,"Eckert, Marianne",,,,,Romanhafte Biographien,ger,
9783866854987,Glück häff väle Gesichter,,Vechta-Langförden,Geest-Verl. ,2014,157,"Blauth, Renate",,,,,Lyrik,ger,
9783863340063,Glücklich der Mensch,1. Aufl.,Asslar,adeo,2014,175,"Müller, Titus",,,,"Münch, Eberhard",Fiktionale Darstellung; Belletristische Darstellung; Romanhafte Biographien,ger,
9783837214468,"Heimat, deine Trümmer",,"Frankfurt, M.",August-von-Goethe-Literaturverl. ,2014,191,"Hagenbach, Dietrich von",,,,,Romanhafte Biographien,ger,
9783942138314,Hühnerblut und Coca Cola,,Gräfelfing,"GRÄV, Verl. der GRÄGS",2014,112,"Ast, Anneliese",,,,,Romanhafte Biographien,ger,
9783936980417,Im Schwingen der Seele,,Freiberg (Sachsen),Drei-Birken-Verl.,2014,477,"Walter, Ursula",,,,,Lyrik,ger,
9783944981024,In meiner Tasche aus Gedanken,"Erw. Ausg., 1. Aufl.",Köln,J. Feuerstein,2014,113,"Feuerstein, Jenny",,,,,Lyrik,ger,
9783710313530; 3710313538,Johanna Schellenbaum,,Neckenmarkt,United P.C.,2014,134,"Ferenz, Rela",,,,,"Lyrik, Dramatik",ger,
9783660962826; 3660962821,Karl May 2015 – Amerika-Erzählungen (Wandkalender 2015 DIN A3 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660962413; 3660962414,Karl May 2015 – Amerika-Erzählungen (Wandkalender 2015 DIN A3 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660962833; 366096283X,Karl May 2015 – Amerika-Erzählungen (Wandkalender 2015 DIN A4 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660962420; 3660962422,Karl May 2015 – Amerika-Erzählungen (Wandkalender 2015 DIN A4 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660962840; 3660962848,Karl May 2015 – Orient-Erzählungen (Wandkalender 2015 DIN A3 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660962475; 3660962473,Karl May 2015 – Orient-Erzählungen (Wandkalender 2015 DIN A3 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660962857; 3660962856,Karl May 2015 – Orient-Erzählungen (Wandkalender 2015 DIN A4 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660962468; 3660962465,Karl May 2015 – Orient-Erzählungen (Wandkalender 2015 DIN A4 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783664604265; 3664604261,Karl May 2016 – Orient-Erzählungen I (Wandkalender 2016 DIN A3 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783664604272; 366460427X,Karl May 2016 – Orient-Erzählungen I (Wandkalender 2016 DIN A4 hoch),"1., Auflage 2014",Unterhaching,Calvendo,2014,14,"May, Karl",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783850028714; 3850028712,"Katze, was schnurrst du",,Wien,Amalthea,2014,222,,,,,"Ott, Elfriede",Romanhafte Biographien,ger,
9783940249890,Kebehsenuf,1. Aufl.,Berlin,Verl.-Haus Frank,2014,119,"Graeff, Alexander",,,,,Lyrik,ger,
9783150093504,Konkrete Poesie,Nachdr.,Stuttgart,Reclam,2014,176,,"Gomringer, Eugen",,,,Anthologie; Lyrik,ger,
9783937416458,Kurzgeschichten und Essais,"1., Kurzgeschichten und Essais - achter Band, neue Ausg.",Berlin,consassis.de,2014,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416489,Kurzgeschichten und Essais,"1., Kurzgeschichten und Essais - elfter Band, neue Ausg.",Berlin,consassis.de,2014,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416366,Kurzgeschichten und Essais,"1., Kurzgeschichten und Essais - fünfter Band, neue Ausg.",Berlin,consassis.de,2014,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416465,Kurzgeschichten und Essais,"1., Kurzgeschichten und Essais - neunter Band, neue Ausg.",Berlin,consassis.de,2014,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416373,Kurzgeschichten und Essais,,Berlin,consassis.de,2014,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416441,Kurzgeschichten und Essais,"1., Kurzgeschichten und Essais - siebter Band, neue Ausg.",Berlin,consassis.de,2014,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416359,Kurzgeschichten und Essais,"1. Aufl., neue Ausg.",Berlin,consassis.de,2014,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416472,Kurzgeschichten und Essais,"1., Kurzgeschichten und Essais - zehnter Band, neue Ausg.",Berlin,consassis.de,2014,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416496,Kurzgeschichten und Essais,"1., Kurzgeschichten und Essais - zwölfter Band, neue Ausg.",Berlin,consassis.de,2014,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783906064314,Lebenslicht,,Glarus/Chur,Sodemia-Buchverl.,2014,208,"Vogel, Andrea",,,,,Lyrik,ger,
9783847703563; 3847703560,Lustmord einer Schildkröte und weitere Erzählungen,Orig.-Ausg.,Berlin,AB - Die Andere Bibliothek,2014,431,"Ewers, Hanns Heinz","Born, Marcus Andreas; Brömsel, Sven",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783864687525; 3864687527,Lyrik trifft Prosa,,Borsdorf,Ed. Winterwork,2014,86,"Dorsch, John W.",,,,,Lyrik,ger,
9783932338588,Mädchenhimmel!,1. Aufl.,Berlin,AvivA,2014,188,"Grün, Lili","Heimberg, Anke",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783150191156,Mai,,Ditzingen,Reclam,2014,96,,"Polt-Heinzl, Evelyne; Schmidjell, Christine",,,,Anthologie; Lyrik,ger,
9783981619836,Mit Fußfesseln bin ich nicht so flott,,Quickborn,Trolsen,2014,199,"Ludwig, Florian",,,,,Romanhafte Biographien,ger,
9783865253941,Mord,1. Aufl.,Hannover,Wehrhahn,2014,147,"Lemm, Alfred","Gelker, Nils",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783954886869,Nest der Störche,,Leipzig,Engelsdorfer Verl.,2014,139,"Zurbrügg, Gottfried",,,,,Erzählende Literatur; Romanhafte Biographien,ger,
9783943487565,Neues aus dem Dorf am Rande der großen Welt,1. Aufl.,Angermünde,Verl.-Buchh. Ehm Welk,2014,230,"Stahl, Hans-Joachim",,,,"Brachmann, Monika",Anthologie; Anthologie; Romanhafte Biographien,ger,
9783954886951,Nimm’s an und lebe!,,Leipzig,Engelsdorfer Verl.,2014,132,"Gebhard, Gisela",,,,,Romanhafte Biographien,ger,
9783944643304,Poesiefeldambulanz,1. Aufl.,Buxtehude,Verlag Rote Zahlen,2014,83,,"Griebe, Hans-Joachim",,,"Grüneberger, Ralph; Servene, Klaus; Meissner-Spannaus, Christoph; Endres-Häusler, Ingeborg; Burma, Imke; Borowski, Uwe; Dillenberger, Kai; Domas, Michael; Friedrich, Jörg; Graf, Magda; Grotewohlt, Barbara; Hartman, Mone; Krause, David; Marqua, Jürgen; Schröck, Petra; Schmid, Roman; Wilkens, Simon; Zander, Stefan; Pirrot, Maria; Menrath, Rolf; Friedrich, Michaela; Hahn, Felicitas",Anthologie; Lyrik,ger,
9783945033401,Rotwein und Cracker,1. Aufl.,Ober-Flörsheim,Brighton-Verl.,2014,85,"Weidner, Jasmin N.",,,,,Romanhafte Biographien,ger,
9783462046090; 3462046098,Schlump,1. Aufl.,Köln,Kiepenheuer & Witsch,2014,347,"Grimm, Hans Herbert",,,,,Fiktionale Darstellung; Belletristische Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783000479533,Seelenflügel,,Waren,Lilagrün Krause,2014,95,"Krause, Bernd",,,,,Lyrik,ger,
9783710316180; 3710316189,Sichtbar nicht da,,Neckenmarkt,United P.C.,2014,149,"Toso, Karoline",,,,,"Lyrik, Dramatik; Lyrik",ger,
9783990380154; 399038015X,So tröste ich dich,,Neckenmarkt,novum pro Verlag,2014,140,"Holstein, Hans Peter",,,,,"Lyrik, Dramatik",ger,
9783864401428,Spätes Echo,1. Aufl.,Wismar,Persimplex Verl.,2014,207,"Bulwin, Ruth",,,,,Romanhafte Biographien,ger,
9783887784089,"Sprichwörter, Gedichte und Geschichten",1. Aufl.,Baunach,Spurbuchverl.,2014,64,"Kirsch, Angelika",,,,,Lyrik,ger,
9783905910490,Stechwetter,,Zürich,Wolfbach,2014,80,"Steiner, Arthur",,,,,Lyrik,ger,
9783981578034,Über die Hügel wehen Verse,Erstausg.,Tholey,Etaina,2014,146,,,,,"Kühn, Johannes; Merks-Krahforst, Martina",Lyrik,ger,
9783957440471,Unvergessene Gedanken - die das ganze Leben begleiten,,Leipzig,Engelsdorfer Verl.,2014,67,"Bieber, Waltraud",,,,,Romanhafte Biographien,ger,
9783150189917; 3150189918,Vereinigungen,,Stuttgart,Reclam,2014,143,"Musil, Robert","Mehigan, Tim",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783710315565; 3710315565,Von gestern nach morgen ist nur ein Tag,,Neckenmarkt,United P.C.,2014,174,"Wedelstedt, Kuno Georg von",,,,,"Lyrik, Dramatik",ger,
9783944896328,Von mir - über mich - zu mir,1. Aufl.,Essen,Traumstunden-Verl.,2014,66,"Bricassardt, Jennifer de",,,,,"Lyrik; Lyrik, Dramatik",ger,
9783710317385; 371031738X,Von Vers und Reim sind die Geschichten in Versform und Gedichten,,Neckenmarkt,United P.C.,2014,127,"Seiffert, Edmund",,,,,Lyrik,ger,
9783981446470,"Vorn rein, hinten raus","3., stark erw. Aufl.",Regensburg,Zieglhof,2014,175,"Schießl, Robert","Kopelent, Maria",,,,Romanhafte Biographien,ger,
9783499628740; 3499628740,"Was wir nicht haben, brauchen Sie nicht. Lieber einmal mehr als mehrmals weniger",,Reinbek,Rowohlt Taschenbuch,2014,592,"Moor, Dieter",,,,,Romanhafte Biographien,ger,
9783766618115,Weihnachten in unseren Herzen,,Kevelaer,Butzon & Bercker,2014,96,,"Dicks, Eva",,,,"Anthologie; Anthologie; Lyrik, Dramatik",ger,
9783351034177; 3351034172,Weihnachtsmann - was nun?,1. Aufl.,Berlin,Aufbau,2014,160,"Fallada, Hans",,,,,Anthologie; Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783945480038,Wessen Zeit?,,Saarbrücken,BookFab,2014,162,"Ehrenberg, Friedrich",,,,,Lyrik,ger,
9783475542534,Zu dritt im Ehebett,,Rosenheim,Rosenheimer,2014,270,"Gruber, Roswitha",,,,,Fiktionale Darstellung; Belletristische Darstellung; Romanhafte Biographien; Erzählende Literatur,ger,
9789549641899,Zweisprachige Erzählungen,,Sofija,Izdatelstvo Vesi,2014,119,,"Grimm, Jacob; Grimm, Wilhelm",,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger; bul,
9783939025429,Advent im Schloss,,Dresden,Hille,2013,65,"Rick, Hans",,,,,Lyrik,ger,
9783905910384,Ailleurs peut-être,,Zürich,Wolfbach,2013,111,"Krähenbühl, Claire",,"Hediger, Markus",,,Lyrik,ger; fre,
9783940760425,Anekdoten,,Kordel,Verl. S.MO,2013,308,"Wennmacher, Rita",,,,,Romanhafte Biographien,ltz; ger,
9783000422836,Atempause,,Gudensberg,U. Waldow,2013,180,"Waldow, Ute",,,,"Seibel, Werner",Lyrik,ger,
9783854387909; 3854387903,Auch der halbe Mond ist schön,,Neckenmarkt,United P.C.,2013,102,"Külp, Lilo",,,,,"Lyrik, Dramatik",ger,
9783939207207,AugenBlicke,,Berlin,Queich Verlag,2013,350,"Kelletat, Andreas F.",,,,,Romanhafte Biographien,ger,
9783906095257,Bruderklaus Erzählungen,,Galgenen,Wortfeger,2013,53,"Federer, Heinrich",,,,"Holzer, Tanja Alexa",Erzählende Literatur: Hauptwerk vor 1945,ger,
9783411160266; 3411160268,"Das Bildnis des Dorian Gray und Märchen, Erzählungen, Essays",3. Aufl.,Mannheim,Artemis & Winkler,2013,734,"Wilde, Oscar","Apel, Friedmar","Schmitz, Siegfried","Wilde, Oscar",,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783864400827,Das Buch der Liebe,1. Aufl., Wismar,Persimplex-Verl.-Gruppe,2013,139,"Wahl, Rüdiger; Tretter, Ingeborg",,,,,Lyrik,ger,
9783000427923,"Das Grau, die Tage",2. Aufl.,Berlin,"156kr,co/D.M. Kraft ",2013,176,Horst; Hund; Brodt,"Kraft, D. M.",,,,Lyrik,ger,
9783898416726,Deine Achilles-Verse und allerlei Ungereimtes,"Orig.-Ausg., Erstdr., 1. Aufl.",Oldenburg,Schardt,2013,152,"Mertins, Ulrich",,,,,Lyrik,ger,
9783868705928,Dem Alter die Ehre,,Remscheid,Re-Di-Roma-Verl.,2013,256,"Bettisch, Johannes",,,,,"Lyrik, Dramatik",ger,
9783981372687,Dem Wort eine Heimat,,Hamburg,Schümann,2013,96,"Möbius, Eberhard",,,,,Lyrik,ger,
9783707604368,Der Fall der Baronin Bibu und andere Geschichten aus dem Leben,,Wien,Czernin,2013,165,"Rode, Walther","Noll, Alfred J.",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783746235790,Der Frühling hat sich eingestellt,,Leipzig,Benno,2013,159,,"Bauch, Volker",,,,Anthologie; Anthologie; Lyrik,ger,
9783902950024,Der Herr auf der Galgenleiter,,Wien,Milena-Verl.,2013,139,"Bettauer, Hugo",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783899159950,Der Schimmelreiter und andere Erzählungen,,Stuttgart,"Reader's Digest Deutschland, Schweiz, Österreich",2013,567,"Storm, Theodor",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783943519082; 9783943519075,Der verhinderte Tänzer,"2., durchges. Ausg.",Leuna,Pkp-Verl.,2013,252,"Kynast, Pierre",,,,,Romanhafte Biographien,ger,
9783150080122,Deutsche Gedichte,"Erw. Neuausg. 2010, Nachdr.",Stuttgart,Reclam,2013,392,,"Bode, Dietrich",,,,Anthologie; Anthologie; Lyrik,ger,
9783000423420,Diagnose 303,,Staßfurt,H. W. Winkelmann,2013,160,"Winkelmann, Hartmut W.",,,,,Lyrik,ger,
9783922618324,Dichter am Abgrund,,Braunschweig,Hinz & Kunst,2013,94,"Greve, Andreas",,,,,Lyrik,ger,
9783596904594; 3596904595,Die Ermordung einer Butterblume,,"Frankfurt, M.",Fischer Taschenbuch,2013,651,"Döblin, Alfred",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783954884766,Die Frau von hinter dem Eisernen Vorhang,,Leipzig,Engelsdorfer Verl.,2013,144,"Zarándi, Eszter",,,,,Fiktionale Darstellung; Belletristische Darstellung; Erzählende Literatur; Romanhafte Biographien,ger,
9783423142366; 3423142367,Die großen Erzählungen,Orig.-Ausg.,München,Dt. Taschenbuch-Verl.,2013,318,"Zweig, Stefan","Ziegler, Edda",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783150202777; 3150202779,Die großen Erzählungen,,Stuttgart,Reclam,2013,317,"Zweig, Stefan","Scheffel, Michael",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783150080023,Die Marquise von O ...,"Durchges. Ausg., Nachdr.",Stuttgart,Reclam,2013,87,"Kleist, Heinrich von",,,,,Dramatik,ger,
9783861425496,Die Reichenau im Gedicht,,Eggingen,Ed. Isele,2013,125,,,,,"Hierholzer, Christel",Lyrik,ger,
9783411160273; 3411160276,Die schaurigsten und spannendsten Erzählungen,,Berlin,Artemis & Winkler,2013,734,"Hoffmann, E. T. A.",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937310312,Die schönsten Erzählungen,1. Aufl.,Steinenbronn,Scribo-Verl.,2013,207,"Dickens, Charles",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783784460444,Die Tante Jolesch oder der Untergang des Abendlandes in Anekdoten und Die Erben der Tante Jolesch,"Einbändige Sonderausg., Sonderproduktion, 1. Aufl.",München,Langen-Müller,2013,649,"Torberg, Friedrich",,,,,Anthologie; Anthologie; Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783945028025; 3945028027,Ein Engel für dich,Zweite Auflage,Koblenz,WortLausch Kulturpuls,2013,45,"Wickert-Merg, Christa",,,,,Anthologie; Lyrik,ger,
9783956210860,Ein Sammelband,,Bad Schmiedeberg,Renovamen Verlag,2013,219,"Sternheim, Carl",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783980878494,Em Siegerland,,Siegen,Verl. BuchJuwel,2013,46,"Hainer, Georg",,,,,Lyrik,ger,
9788373581425,EntZEITlicht,,Warszawa,Wydawn. Ksiazkowe IBiS,2013,62,,"Zajonz, Stefan",,,,Lyrik,ger; pol,
9783708405148,Erde - Ähren - Ernte,,Klagenfurt,Heyn,2013,156,,,,,"Brandstätter, Katharina; Enne, Silvia; Grossinger, Veronika; Hochegger, Maria; Höfler, Maria Magdalena; Koska, Adele; Raith, Wilhelmine; Raggam, Hilde; Reiter, Karl; Schneider, Maria",Lyrik,ger,
9783150190609; 3150190606,Erzählungen,Studienausg.,Stuttgart,Reclam,2013,378,"Kleist, Heinrich von","Bartl, Andrea",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783710305221; 3710305225,Es könnte auch Ihre Geschichte sein,,Neckenmarkt,United P.C.,2013,40,"Isabeau, Melany",,,,,"Lyrik, Dramatik",ger,
9783864683053,Gedicht-Bände - Sammelband,Erstaufl.,Borsdorf,Ed. Winterwork,2013,244,"Fritsche, Herbert","Zachmann, Werner",,,,Lyrik,ger,
9783955741112,Gedichte und Aphroismen erzählen Geschichten,,Saarbrücken,OEM,2013,154,"Menzel, Horst Reiner",,,,,Lyrik,ger,
9783150087701,Geschichten aus dem alten Prag,Nachdr.,Stuttgart,Reclam,2013,160,"Neruda, Jan","Měšt'an, Antonín","Mühlberger, Josef",,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783000371691,Geschichten aus dem Blaubeerhimmel,,Walsrode,Scheibner,2013,228,"Scheibner, Andreas H.",,,,,Lyrik,ger,
9783458359746; 3458359745,Geschichten vom lieben Gott,1. Aufl.,Berlin,Insel-Verl.,2013,120,"Rilke, Rainer Maria",,,,,Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,
9783930877454,Geschichten vom Studiosus Faß,,Herzogenaurach,Studentengeschichtliche Vereinigung des Coburger Convents,2013,166,"Wrege, Reinhold","Frische, Detlef; Zinn, Holger",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783944050072,"Heimat, meine Liebe!",1. Aufl.,Flörsbachtal,Klecks-Verl.,2013,76,"Gülzow, Anni",,,,,Lyrik,ger,
9783940857071,Ih bee ja vo Stoihoi,1. Aufl.,Ochsenhausen,Angele,2013,86,"Angele, Manfred",,,,"Angele, Gerhard",Lyrik,ger,
9783937211299,Im Zwischenland,Ungekürzte Ausg.,Taching am See,MedienEd. Welsch,2013,455,"Andreas-Salomé, Lou","Benert, Britta",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783944729251; 9783944729251,In Blut und Liebe,1. Aufl.,Traunstein,Amrûn,2013,135,"Dupien, Constantin",,,,"Stoll, Melanie; Takagi, Julia",Fantastische Literatur; Lyrik; Horror,ger,
9782841161928,Invitation à une tasse de thé au jasmin,,Le Chambon-sur-Lignon,Cheyne,2013,195,"Kunze, Reiner",,"Feuillet, Muriel",,,Lyrik,fre; ger,ger
9781627840828,Janus-Geschichten,,Cheyenne,Windsor Verlag,2013,88,"Zuviel, Heribert",,,,,Lyrik,ger,
9783660405422; 3660405426,Karl May 2014 - Amerika-Erzählungen (Wandkalender 2014 DIN A3 hoch),"1., Auflage 2013",Unterhaching,Calvendo,2013,14,"- Heye Digital, Karl-May-Verlag",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660405439; 3660405434,Karl May 2014 - Amerika-Erzählungen (Wandkalender 2014 DIN A4 hoch),"1., Auflage 2013",Unterhaching,Calvendo,2013,14,"- Heye Digital, Karl-May-Verlag",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660405453; 3660405450,Karl May 2014 - Orient-Erzählungen (Wandkalender 2014 DIN A3 hoch),"1., Auflage 2013",Unterhaching,Calvendo,2013,14,"- Heye Digital, Karl-May-Verlag",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783660405446; 3660405442,Karl May 2014 - Orient-Erzählungen (Wandkalender 2014 DIN A4 hoch),"1., Auflage 2013",Unterhaching,Calvendo,2013,14,"- Heye Digital, Karl-May-Verlag",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783710302510; 371030251X,... kopfüber und mittendrin ...,,Neckenmarkt,United P.C.,2013,108,"Stehle, Elfride",,,,,"Lyrik, Dramatik",ger,
9783942378550,Krambambuli und andere Erzählungen,1. Aufl.,Berlin,Omnium-Verl.,2013,64,"Ebner-Eschenbach, Marie von",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416342,Kurzgeschichten und Essais,"1. Aufl., neue Ausg.",Berlin,consassis.de,2013,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416328,Kurzgeschichten und Essais,"1. Aufl., neue Ausg.",Berlin,consassis.de,2013,113,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783937416335,Kurzgeschichten und Essais,"1. Aufl., neue Ausg.",Berlin,consassis.de,2013,120,"Höllriegel, Arnold","Schmitt Scheubel, Robert",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783981476798,Land der Unverwundbarkeit,,Erfurt,Millennium Verl.,2013,69,"Horlitz, Heiner",,,,,"Lyrik, Dramatik",ger,
