ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
,Sternenkletterer,,Bonn,Jakob Bungarten,2022,72,"Wolkenthal, Tristan",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Talking dead stories,1. Auflage,Köln,Palabros de Cologne,2022,184,"Mahlmeister, Josef",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,The cowgirls of sleepy oaks county,,Krefeld,Black Umbrella Publishing,2022,238,"Kingsley, Mia",,,,,Fiktionale Darstellung; Spannung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,"Tiln Rom, Töm Töff, Bingo & Ich",,Rothenburg,Bernhard Karlstetter,2022,383,"Karlstetter, Bernhard",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Traumverwirklicher,,Erfurt,FBK für Thüringen e. V.,2022,79,,,,,,Anthologie; Gemischte Anthologien,ger,
,Turdus merula,1. Auflage,Hamburg,Dieter Schönrock,2022,40,"Schönrock, Dieter",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Über Omas,,Rockenberg,Luise Link,2022,100,"Link, Luise",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Unveröffentlichtes,,Zürich,Reinhard Kaul,2022,52,"Kaul, Reinhard",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Verlorene Worte,,Bonn,Dichtungsring e.V.,2022,119,,,,,,Anthologie; Gemischte Anthologien,ger,
,Vom Glück in meiner Hosentasche,,Buchholz,meer! Karin Buchholz,2022,13,"Buchholz, Karin",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Von drauß' vom Walde komm ich her ...,1. Auflage,Wetzlar,Phantastische Bibliothek,2022,74,,"Le Blanc, Thomas",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2022,,,,,,,,ger,
,Zauberhafte Geschichten zur Weihnacht,1. Auflage,Kevelaer,Butzon & Bercker,2022,,,,,,,Geschenkbücher,ger,
,Zettelkalender,1. Auflage,"Münster, Westf",Coppenrath,2022,1,"Niessen, Susan",,,,"Barbara Behr, Barbara","Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
,A fine selection of real British After-dinner stories,,Schwerin,Verlag Das Blinkfeuer,2021,130,"Wehnert, Dieter; Wolf, Ludwig",,,,,Fiktionale Darstellung; Erzählende Literatur,eng; ger,
,Als Eva den Apfel nicht pflückte,,Stuttgart,Dr. Carsten Rabe,2021,115,"Rabe, Carsten",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Angerempelt,,Leipzig,Nadja Lanart,2021,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Auf den sieben Meeren,,Wien,PerNi Publishing Unlimited,2021,95,"Poenaru, Vasile V.",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,"Autoren Sternzeit - Geschichten, die du nie erleben willst",1. Auflage,Bruckmühl,Olga Drocjuk c/o Jörg Stegmeier,2021,372,"Drocjuk, Olga",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Black hammer,"Vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,2021,,"Kandau, Martin",,,,,Anthologie; Erzählende Literatur,ger,
,black party Dying at the Discotheque,2. Auflage,Kempen,moses Verlag,2021,,"Schreck, Max",,,,"Kollars, Helmut; Köhrsen, Andrea","Krimis, Thriller, Spionage",ger,
,Bleiben Sie negativ!,,Hamburg,Verlag Expeditionen,2021,174,,"Witt, Sabine",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Blitzlichter,,Birkenbeul,Helga Hellenstein,2021,54,"Hellenstein, Helga",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Das lustige Kasperletheater-Buch,1. Auflage,Großröhrsdorf,Michael Köhler,2021,95,"Willmer, Markus",,,,,Theaterstück; Dramatik,ger,
,Das Ohr an der Masse,,Meißen,Inge Krause,2021,79,"Krause, Inge",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Der Geschichtenerzähler,,Stuttgart,Divoisia Verlag UG (haftungsbeschränkt),2021,,,,,,,Anthologie; Fantasy,ger,
,Der kleine Fürst,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,"Maybach, Viola",,,,,,ger,
,Der kleine Fürst,,Hamburg,Blattwerk Handel GmbH,2021,,"Maybach, Viola",,,,,,ger,
,Des Meeres rufen,,Koblenz,April Wynter,2021,33,"Wynter, April",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Die Arbeiten des Herkules,1. Auflage,Leipzig,Edition Braatz & Mayrhofer,2021,473,"Kraft, Robert",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
,Die Bekehrung des Herscheklas und andere Geschichten um Brotterode von Sanitätsrat Dr. Friedrich Mansfeld,,Brotterode,Cornelia Rein und Rosita Knieling,2021,54,,"Rein, Cornelia; Knieling, Rosita",,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Die schönsten Bergromane,,Köln,Bastei Lübbe GmbH & Co. KG,2021,,,,,,,,ger,
,Die Schwimmerin,1. Auflage,St. Pölten,Edition Syrinx,2021,20,"Schmid, Johannes","Schmid, Johannes",,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Die Verlorenen,,"Nottingham, UK",Black Library,2021,2,"Abnett, Dan",,,,,Fiktionale Darstellung; Science Fiction,ger,eng
,"Drei Tage, drei Nächte",,München,Kathrin Schachtschabel,2021,111,"Schachtschabel, Kathrin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Dr. Norden,,Hamburg,Kelter,2021,,,,,,,,ger,
,Dunkle Sphären,,Arnstadt,THK Verlag,2021,,,,,"Bach, Sebastian",,Fiktionale Darstellung; Science Fiction,ger,
,Edelweiß,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Ein Duncan's Hill-Roman,,Dresden,Stina Milner,2021,,"Milner, Stina",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Ein Engelreigen,1. Auflage,Steinau-Hintersteinau,Diana Rieger,2021,44,"Rieger, Diana",,,,"Ketcham-Neumann, Kiki",Anthologie; Erzählende Literatur: Anthologien,ger,
,Einzellenstoffwechsel,,Leipzig,Nadja Lanart,2021,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Elf,,Leipzig,Nadja Lanart,2021,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Erdachtes und Gedachtes,5. Auflage,Eschborn,Angela Grollmisch,2021,214,"Grollmisch, Robert","Grollmisch, Angela",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Erhöhte Temperatur,"Vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,2021,,"Toulouse, Ruben",,,,,Anthologie; Erzählende Literatur,ger,
,Erzählungen,,Wolfsburg,Udo Scharf,2021,,"Deumeland, Heinrich","Scharf, Udo",,,"Scharf, Udo",Anthologie; Gemischte Anthologien,ger,
,Erzählungen,,Fuchstal,"CHANsongs Verlag, Peter Gräfen",2021,290,"Gräfen, Peter",,,,,Anthologie; Erzählende Literatur,ger,
,Erzählungen und Gedichte,,Düsseldorf,Merlin Ergert-Gillern,2021,72,"Ergert, Friedrich","Ergert-Gillern, Merlin",,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
,Erzieher-Geschichten,1. Auflage,Köln,Palabros de Cologne,2021,174,"Mahlmeister, Josef",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Ex machina,,Leipzig,Nadja Lanart,2021,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Fenster zum Mond,,Simmern,Carmen Silvia Gratias Baroness von Dornberg,2021,130,"Gratias, Carmen Silvia",,,,,Anthologie; Science Fiction,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Furore,1. Auflage,Bremen,Phil Porter,2021,63,"Porter, Phil",,,,,Anthologie; Gemischte Anthologien,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,"Gedichte, Geschichten",1. Auflage,"Hamburg, Lengerckestr. 50",G. Coldewey,2021,180,"Coldewey, Gerold",,,,,,ger,
,Geschichten zur Sennerei Girenbad bei Hinwil,,Winterthur,Anne Kuttnig-König,2021,106,"Kuttnig-König, Anne",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,GruppenSex,"Vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,2020,,"Wiles, Simona",,,,,,ger,
,Gutenacht Geschichten,1. Auflage,Marktheidenfeld,Christo Obreschkow,2021,157,"Obreschkow, Christo",,,,,Fiktionale Darstellung; Erzählende Literatur: Anthologien,ger,
,Halt,,Leipzig,Nadja Lanart,2021,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Heimatliebe,,Bergisch Gladbach,Lübbe,2021,,,,,,,,ger,
,Hinter Mauern,,St. Pölten,Edition Syrinx,2021,40,"Schmid, Johannes","Schmid, Johannes",,,"Gmeindl, Norbert",Fiktionale Darstellung; Erzählende Literatur,ger,
,Im Supermarkt,,Daubach,Alexander Ruß,2021,48,"Ruß, Alexander",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Im Wold draußt is's schen,,Bürg,"Maria Ströbl, Atelier für Hiesiges",2021,87,"Ströbl, Maria; Zottel, Franz",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,In nacheilendem Ungehorsam,,Erscheinungsort nicht ermittelbar,Hermann Duros,2021,83,"Duros, Hermann",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Irgendetwas cooles,,Kassel,Jenior Verlag,2021,,"Erbuth, Klaus-Dieter",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Kalle-Nisses Träume und Erzählungen,,Årjäng,WeyTeCon Förlag,2021,,"Tjärnväg, Larissa",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Katze Grizzy,2. überarbeitete Auflage,"Delitzsch, Germany",Elke Krys,2021,137,"Krys, Elke",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Kelter Liebesroman,,Hamburg,Kelter,2021,,,,,,,,ger,
,Kreuzfahrt mit Biss,,Delitzsch/Germany,Elke Krys,2021,126,"Krys, Elke",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Kurzum - Kurzgeschichten,,"Hamburg, Deutschland",tredition,2021,,"Kleber, Bernd",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Lange Wege gehen,,Witten,Helmut Rinke,2021,234,"Rinke, Helmut",,,,,"Anthologie; Unterhaltung, Gemischte Anthologien",ger,
,Literaturabend-Anthologie,,Ennepetal,Annika Wiegand,2021,264,,,,,,"Anthologie; Unterhaltung, Gemischte Anthologien",ger,
,Männer sänn fei scheena Buum,,Rehau,Eigenverlag Gert Böhm,2021,108,"Böhm, Gert",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Maskenscherz - zwei Erzählungen,,Hamburg,Svato Verlag,2021,32,"Mann, Klaus",,,,"Zapletal, Svato",Pressendruck,ger,
,Mein zweites Buch,,Mühlhausen,Heimatverein Reicher Ebrachgrund e.V.,2021,128,"Schleicher, Helmut K.",,,,,Anthologie; Lyrik,ger,
,Meine Ex hat ...,,Deutschland,Chris Mayer,2021,170,"Mayer, Chris",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Montezuma,Originalveröffentlichung,Neustadt in Sachsen,Dunkelgestirn,2021,408,,"Dangel, Lars",,,"Schulze, Heiko",Anthologie; Fantastische Literatur,ger,
,Mord in Sankt Gallen und andere Geschichten,,St. Gallen,Theo Buff,2021,3,"Buff, Théo",,,,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,
,Multiversum,1. Auflage,Bad Salgau,Antonieta Zachmann,2021,567,"Zachmann, Antonieta",,,,,Anthologie; Erzählende Literatur,ger,
,"""Nachts""",,Zürich,Die Provinz GmbH - Gemeinnützige Gesellschaft für Kulturprojekte,2021,58,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Naheland-Geschichten,,Daubach,Alexander Ruß,2021,,"Ruß, Alexander",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Nix mit Cinquecento,,Simmern,Carmen Silvia Gratias Baroness von Dornberg,2021,160,"Gratias, Carmen Silvia",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Nur ein Traum?,Limitierte Auflage von 50 Exemplaren,Bad Bentheim,Privatdruck Manfred Petry,2021,65,"Oberg, F. C.",,,,,Fiktionale Darstellung; Fantastische Literatur,ger,
,PiratenBlut,1. Auflage,Bad Camberg,Danielle Passion,2021,49,"Passion, Danielle",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Potpourri,,Hattersheim,Wolfram Jörke,2021,181,"Jörke, Wolfram",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Sanatorium,2. Auflage,Friolzheim,Micha Black c/o be-Agentur Dieter Betz,2021,169,"Black, Micha",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Schaumsplitter 1.0,,Griesheim,Eigenverlag,2021,215,"Jedamzik, Corinna",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Scheinwelt,"1. Auflage, Erstausgabe",Berlin,Silvia Steinmann,2021,100,"Steinmann, Silvia",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Schicksalswunder,,Regensburg,Miriam Aneser,2021,363,"Aneser, Miriam",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Schlimmer geht’s immer …,,München,Literareon,2021,,"Di Mare, Stella",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Schwalbennester,, Leipzig,"Silke Heinig, Literatur Treff Grünau",2021,40,,,,,,Anthologie; Erzählende Literatur,ger,
,"""Schwule sind doch immer nett ...""",,Isny,Marcus Paudler,2021,197,"Paudler, Marcus",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Sehr kurze Geschichten,,Leipzig,Nadja Lanart,2021,1,"Lanart, Nadja",,,,,,ger,
,Sieben sonderliche Schellen - seltsam klingende Geschichten,(neu überarbeitetete und illustrierte Ausgabe),Dresden,Lysandra Books,2021,111,"Aster, Christian von",,,,,Anthologie,ger,
,Simon's Fiction,,Berlin,Memoranda,2021,,"Simon, Erik",,,,,Fiktionale Darstellung; Science Fiction,ger,
,Sittichezählen,,Leipzig,Nadja Lanart,2021,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Sons of hel - Texas,,Irsch,Daphne Bühner c/o Autorenbetreuung Carole Minn,2021,,"Bühner, Daphne; Gossow, Kerrin",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Späte Erzählungen,,Frankfurt a.M.,S. Fischer Verlag,2021,2,"Mann, Thomas",,,,,Briefsammlung; Tagebuch; Kommentar; Erzählende Literatur: Hauptwerk vor 1945,ger,
,Spannende Kurzgeschichten,Erste Auflage,Karben,Stephan Sauter,2021,140,"Sauter, Stephan",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Teilweise kriminell,,Planegg,myshow Verlag,2021,,,,,,,"Anthologie; Krimis, Thriller, Spionage",ger,
,Tierisch schöne Gute-Nacht-Geschichten,2. Auflage,Markkleeberg,Dr. Sarah Gutmann,2021,130,"Gutmann, Sarah",,,,,,ger,
,Tierisch schöne Gute-Nacht-Geschichten,,Markkleeberg,Dr. Sarah Gutmann,2021,,"Gutmann, Sarah",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Undicht,,Leipzig,Nadja Lanart,2021,1,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Unsere Gesellschaft in Geschichten,,Halle (Saale),Mitteldeutscher Verlag,2021,,,"Seifert, Thomas",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Vom Himmel in die tiefsten Klüfte,,Süderdeich,Karl-Heinz Requard,2021,41,,"Requard, Karl-Heinz",,,,Anthologie; Gemischte Anthologien,ger,
,Von einfachen Dingen: Gedanken in Zeiten von Corona,Sonderedition der Edition-Leuchtkäfer,Sulzbach am Taunus,el,2021,5,,"Lorenz, Petra Maria",,,"Lorenz, Petra Maria",,ger,
,Von Halde zu Halde,,Langenbogen,Schäfer Druck & Verlag GmbH,2021,160,,,,,,Anthologie; Gemischte Anthologien,ger,
,#waitingfordantez - während ich schrieb,,Deutschland,KDP - kindle direct publish,2021,36,"Pilastro, Susanne",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Whiscott Girl,1. Auflage,Eisenach,Emely Delphy Werneburg Internet Marketing und Publikations-Service,2021,469,"Delphy, Emely; Evans, Cristina",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Wie eine Seifenblase,1. Hardcover-Auflage,Leipzig,Tea Loewe c/o Eva Töpelt,2021,96,"Loewe, Tea",,,,,Anthologie; Gemischte Anthologien,ger,
,Wieder nach Hause kommen,,Steinhagen,Kükenshöner Verlag,2021,67,,,,"Kükenshöner, Lisa",,Fiktionale Darstellung; Erzählende Literatur,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Wissenswertes und Erstaunliches über Fürstenwalde/Spree in Geschichten und Gedichten,2. überarbeitete und ergänzte Auflage,Fürstenwalde,Freundeskreis Museum im Fürstenwalder Kulturverein e.V.,2021,48,,,,,,,ger,
,Zengstrim im Weihnachten,1. Auflage,Hirschfelde,Michael Dittrich,2021,103,"Dittrich, Michael",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Zwiegespräch,,Bonn,Dichtungsring e.V.,2021,66,,,,,,Anthologie; Gemischte Anthologien,ger,
,11,2. Auflage,Rastede,Sarah Baines c/o madera GmbH & Co. KG,2020,200,"Baines, Sarah",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,24 weihnachtliche Geschichten und Erinnerungen aus Hagen,,Hagen,"Stefanie Kamp, Stadtbäckerei Kamp GmbH",2020,23,,"Ebbert, Birgit",,,,,ger,
,5 sexy Kurzgeschichten,1. Auflage,München,Antonia Wimmer,2020,132,"Lux, Lara; Pfeffer, Lea",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Als ich den Buchstaben M erfand und andere seltsame Geschichten,,Gefell,Andreas Schirneck,2020,68,"Schirneck, Hubert",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Augenblicke,,Engelburg,Renato Forlin,2020,63,"Forlin, Renato",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Australian Outback - Sammelband,Special Edition,Bornheim,Caroline Raven c/o Autoren.Services,2020,,,,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,"Autoren Sternzeit - Geschichten, die nie erzählt wurden",1. Auflage,Fulda,Olga Drocjuk c/o AutorenServices.de,2020,289,"Drocjuk, Olga",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Black Heart,,Hamburg,Lindwurm Verlag,2020,,"Leopold, Kim",,,,,Fiktionale Darstellung; Fantasy,ger,
,black party Der Tod des Paten,,Kempen,moses Verlag,2020,,"Schreck, Max",,,,"Kollars, Helmut; Köhrsen, Andrea","Krimis, Thriller, Spionage",ger,
,"black party Ruhe in Frieden, Sherlock",,Kempen,moses Verlag,2020,,"Schreck, Max",,,,"Kollars, Helmut; Köhrsen, Andrea","Krimis, Thriller, Spionage",ger,
,black party Varieté des Todes,1. Auflage,Kempen,moses Verlag,2020,,"Schreck, Max",,,,"Kollars, Helmut; Köhrsen, Andrea","Krimis, Thriller, Spionage",ger,
,Blattl-Geschichtn,,Eibenstock,Erzgebirgischer Heimatverein Eibenstock e.V.,2020,88,Schmidti,,,,,,ger,
,Chinesische Gegenwartsliteratur,,Wien,Löcker,2020,9,,"Wang, Jing; Trappl, Richard",,,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
,Corona,,Frankenau,Allegra Bork,2020,,"Bork, Allegra",,,,,Anthologie; Fantastische Literatur,ger,
,Das kanarische Wunder,,Edewecht,Verlag Edition DaDa-Research Center,2020,164,"Belschner, Wilfried",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Das Kornblumenmädchen und andere laute und leise Geschichten,1. Auflage,Riesa,Selbstverlag Ursula Schubert,2020,132,"Schubert, Ursula",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Das lebende Bild,Limitierte Ausgabe,Giessen,Privatdruck Robert N. Bloch,2020,155,"Thieme, Friedrich",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Das Zimmer des Pascal,Überarbeitete Neuauflage,Kassel,Eigenverlag,2020,29,"Marschall, Felix",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Dein Herz hat tausend Fenster,,Ahlen,Matthias Könning,2020,177,"Könning, Matthias",,,,,Fiktionale Darstellung; Erzählende Literatur; Vorlesebücher,ger,
,Der alte Gott,Privatdruck,Gießen,Robert N. Bloch,2020,111,"Fürth, Jacob",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Der Schlangengürtel und andere Erzählungen,,Fulda,Michael Steffens c/o AutorenServices.de,2020,310,"Steffens, Michael",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Des Glückes Streben,,Koblenz,April Wynter,2020,24,"Wynter, April",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Dhormenghruul,1. Auflage,Herne,KOVD,2020,284,"Sembten, Malte S.",,,,,Fiktionale Darstellung; Horror,ger,
,Die Heilige,,"Nottingham, UK",Black Library,2020,2,"Abnett, Dan",,"Jentzsch, Christian",,,Fiktionale Darstellung; Science Fiction,ger,eng
,Die Pantherbraut und andere selsame Geschichten,Privatdruck,Gießen,Robert N. Bloch,2020,164,"Wildberg, Bodo",,,,,Anthologie; Erzählende Literatur,ger,
,Die schönsten Bergromane,,Köln,Bastei Lübbe GmbH & Co. KG,2020,,,,,,,,ger,
,Die Tänzerin,1. Auflage,Nortorf,Johannes Michael Wagner,2020,79,"Wagner, Isabel Griseldis",,,,,"Anthologie; Unterhaltung, Gemischte Anthologien",ger,
,Die Traumapotheke,1. Auflage,Leipzig,Edition Braatz & Mayrhofer,2020,421,"Kraft, Robert",,,"Kraft, Robert; Kraft, Robert",,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
,Die Zeitdiebin und andere Kurzgeschichten,,Wolfsburg,Arne Schöfert,2020,410,"Starny, Elvira von",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Drei Deka Germ und andere Geschichten,Erstauflage,Horn,Edition Thurnhof,2020,36,"Kurrent, Friedrich",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Ein Callgirl packt aus,"Vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,2020,,"Wiles, Simona",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,"Ein Kuss aus Rache, Blut und Liebe",Deutschsprachige Erstausgabe,Gorxheimertal,Uta Maier,2020,518,"Olsen, Mila",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Eine Sammlung ungewöhnlicher Geschichten,,Hamburg,Book King,2020,96,"Spitznagel, Marie Christin",,,,,"Anthologie; Erzählende Literatur: Anthologien; Humor, Satire",ger,
,Emotion(s)-Los! und was man dazu gedichten und geschichten kann,1. Auflage,Lingen/Ems,Evangelische Gefängnisseelsorge der JVA Lingen,2020,112,,"Gotthilf, Thomas David",,,,Anthologie; Gemischte Anthologien,ger,
,Erzählungen 1990 bis 2020,,München,Golkonda,2020,2,"Chiang, Ted",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
,Fahrenheit 145,,Leipzig,FKSFL e.V.,2020,290,,,,,,Konferenzschrift,ger,
,Femme Fatale – das weibliche Böse,"Originalausgabe, 2. Auflage",Steinburg OT Eichede,Mary Sardarjan,2020,169,"Sardarjan, Mary; Winter, Liliana",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Freitag der 13. und andere wahre Geschichten,1. Auflage,Meißen,Selbstverlag Margot Wende,2020,35,"Wende, Margot",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Fussnoten,Einmaliger Privatdruck,Kirchseeon,Peter Ludewig,2020,7,"Goering, Reinhard; Kirsten, Wulf",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Gänseblümchenglück,,Leipzig,"Silke Heinig, Literatur Treff Grünau",2020,40,"Krüger, Elke",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Gaunts Geister - Sammelband,,"Nottingham, UK",Black Library,2020,,"Abnett, Dan",,"Jentzsch, Christian",,,Fiktionale Darstellung; Science Fiction,ger,eng
,Gedanken Reise,,Clausthal-Zellerfeld,PAPIERFLIEGER VERLAG GmbH,2020,,"Kupke, Uwe",,,,,Anthologie; Gemischte Anthologien,ger,
,"Gedichte und Geschichten zum Vortragen, leise Lesen, zum Nachdenken",,Borsdorf,edition winterwork,2020,,"Henkel, Werner",,,,,Anthologie; Gemischte Anthologien,ger,
