ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenherz,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2021,,,,,,,,ger,
,Heimatliebe,,Bergisch Gladbach,Lübbe,2021,,,,,,,,ger,
,Heimatliebe,,Bergisch Gladbach,Lübbe,2021,,,,,,,,ger,
,Kelter Liebesroman,,Hamburg,Kelter,2021,,,,,,,,ger,
,Kelter Liebesroman,,Hamburg,Kelter,2021,,,,,,,,ger,
,Kelter Liebesroman,,Hamburg,Kelter,2021,,,,,,,,ger,
,Kelter Liebesroman,,Hamburg,Kelter,2021,,,,,,,,ger,
,Kelter Liebesroman,,Hamburg,Kelter,2021,,,,,,,,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Wild West,,Hamburg,Martin Kelter Verlag GmbH & Co. KG,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
,Winchester,,Bergisch-Gladbach,Lübbe,2021,,,,,,,,ger,
9783896503633; 9783896503633,Faksimile Edition,2. Aufl.,Stamsried,Vögel,2013,35,"Lauerer, Toni",,,,,,ger,
9783896503633; 9783896503633,Faksimile Edition,2. Aufl.,Stamsried,Vögel,2013,35,"Lauerer, Toni",,,,,,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2012,66,,,,,"Morland, Jack",,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2012,68,,,,,"Morton, Frank",,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2012,66,,,,,"Morland, Jack",,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2012,68,,,,,"Morton, Frank",,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2011,68,,,,,"Collins, Bob",,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2011,68,,,,,"Morton, Frank",,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2011,68,,,,,"Collins, Bob",,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2011,68,,,,,"Collins, Bob",,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2011,68,,,,,"Morton, Frank",,ger,
,"Bilder, Vaarschle un Geschichten",,Aue,Rockstroh,2010,58,"Trültzsch, Roland",,,,,,ger,
,"Bilder, Vaarschle un Geschichten",,Aue,Rockstroh,2010,58,"Trültzsch, Roland",,,,,,ger,
,"Geschichten, die das Leben schreibt",,Aschersleben,Das etwas andere Antiquariat,2010,28,"Malcherek, Bernd",,,,,,ger,
,"Geschichten, die das Leben schreibt",,Aschersleben,Das etwas andere Antiquariat,2010,28,"Malcherek, Bernd",,,,,,ger,
9783866474383,Sherlock Holmes,,Köln,Anaconda,2009,160,"Doyle, Arthur Conan",,"Kilian, Kai",,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger,eng
9783866474383,Sherlock Holmes,,Köln,Anaconda,2009,160,"Doyle, Arthur Conan",,"Kilian, Kai",,,"Anthologie; Anthologie; Krimis, Thriller, Spionage",ger,eng
9783866472389,Das Urteil und andere Erzählungen,,Köln,Anaconda,2008,160,"Kafka, Franz",,,,,,ger,
9783866472389,Das Urteil und andere Erzählungen,,Köln,Anaconda,2008,160,"Kafka, Franz",,,,,,ger,
