"person_id","person_name","debut_year","debut_segment","age_at_debut","under_30"
"P21274",NULL,2022,"OP",NULL,NULL
"P21275",NULL,2016,"OP",16,True
"P21276",NULL,2017,"OP",NULL,NULL
"P21277",NULL,2021,"OP",20,True
"P21278",NULL,2010,"OP",16,True
"P21279",NULL,2010,"OP",18,True
"P2128","Brinkmann, Jutta",2008,"B",53,False
"P21280",NULL,2018,"OP",18,True
"P21281",NULL,2019,"OP",NULL,NULL
"P21283",NULL,2016,"OP",19,True
"P21284",NULL,2010,"OP",NULL,NULL
"P21285",NULL,2014,"OP",NULL,NULL
"P21286",NULL,2017,"OP",NULL,NULL
"P21287",NULL,2010,"OP",NULL,NULL
"P21288",NULL,2008,"OP",15,True
"P21289",NULL,2010,"OP",NULL,NULL
"P2129","Brinkmann, Karin",2013,"B",NULL,NULL
"P21290",NULL,2011,"OP",NULL,NULL
"P21291",NULL,2016,"OP",NULL,NULL
"P21292",NULL,2013,"OP",NULL,NULL
"P21293",NULL,2014,"OP",16,True
"P21294",NULL,2013,"OP",24,True
"P21295",NULL,2014,"OP",24,True
"P21296",NULL,2017,"OP",17,True
"P21297",NULL,2023,"OP",NULL,NULL
"P21298",NULL,2010,"OP",17,True
"P21299",NULL,2009,"OP",16,True
"P213","Alcântara, Lucênia",2017,"B",NULL,NULL
"P2130","Brinkmann, Karl-Heinz",2023,"B",NULL,NULL
"P21300",NULL,2013,"OP",17,True
"P21301",NULL,2011,"OP",NULL,NULL
"P21302",NULL,2019,"OP",17,True
"P21303",NULL,2017,"OP",NULL,NULL
"P21304",NULL,2017,"OP",NULL,NULL
"P21305",NULL,2013,"OP",17,True
"P21306",NULL,2013,"OP",15,True
"P21307",NULL,2020,"OP",32,False
"P21308",NULL,2017,"OP",NULL,NULL
"P21309",NULL,2018,"OP",NULL,NULL
"P21310",NULL,2010,"OP",15,True
"P21311",NULL,2021,"OP",NULL,NULL
"P21312",NULL,2012,"OP",NULL,NULL
"P21313",NULL,2013,"OP",NULL,NULL
"P21314",NULL,2012,"OP",NULL,NULL
"P21315",NULL,2010,"OP",19,True
"P21316",NULL,2022,"OP",14,True
"P21317",NULL,2013,"OP",17,True
"P21318",NULL,2014,"OP",NULL,NULL
"P21319",NULL,2023,"OP",NULL,NULL
"P21320",NULL,2017,"OP",NULL,NULL
"P21321",NULL,2009,"OP",15,True
"P21322",NULL,2008,"OP",17,True
"P21323",NULL,2011,"OP",NULL,NULL
"P21324",NULL,2011,"OP",NULL,NULL
"P21325",NULL,2017,"OP",NULL,NULL
"P21326",NULL,2023,"OP",27,True
"P21327",NULL,2010,"OP",16,True
"P21328",NULL,2022,"OP",22,True
"P21329",NULL,2016,"OP",NULL,NULL
"P2133","Britney, It's",2011,"OP",NULL,NULL
"P21330",NULL,2013,"OP",NULL,NULL
"P21331",NULL,2012,"OP",NULL,NULL
"P21332",NULL,2015,"OP",16,True
"P21333",NULL,2016,"OP",23,True
"P21334",NULL,2017,"OP",NULL,NULL
"P21335",NULL,2013,"OP",18,True
"P21336",NULL,2013,"OP",20,True
"P21337",NULL,2014,"OP",20,True
"P2134","Britting, Georg",2008,"B",117,False
"P21340",NULL,2013,"OP",NULL,NULL
"P21341",NULL,2012,"OP",16,True
"P21342",NULL,2022,"OP",NULL,NULL
"P21343",NULL,2015,"OP",16,True
"P21344",NULL,2013,"OP",NULL,NULL
"P21345",NULL,2014,"OP",NULL,NULL
"P21346",NULL,2009,"OP",14,True
"P21347",NULL,2020,"OP",NULL,NULL
"P21348",NULL,2012,"OP",16,True
"P21349",NULL,2021,"OP",16,True
"P2135","Britzkow, Georg",2017,"B",NULL,NULL
"P21350",NULL,2012,"OP",20,True
"P21351",NULL,2009,"OP",NULL,NULL
"P21352",NULL,2010,"OP",23,True
"P21353",NULL,2018,"OP",NULL,NULL
"P21354",NULL,2013,"OP",NULL,NULL
"P21355",NULL,2012,"OP",19,True
"P21356",NULL,2023,"OP",NULL,NULL
"P21357",NULL,2013,"OP",NULL,NULL
"P21358",NULL,2014,"OP",NULL,NULL
"P21359",NULL,2010,"OP",NULL,NULL
"P2136","Brix, Gisela",2018,"B",NULL,NULL
"P21360",NULL,2013,"OP",20,True
"P21361",NULL,2019,"OP",21,True
"P21362",NULL,2014,"OP",20,True
"P21363",NULL,2016,"OP",20,True
"P21364",NULL,2020,"OP",NULL,NULL
"P21365",NULL,2012,"OP",19,True
"P21366",NULL,2012,"OP",16,True
"P21367",NULL,2014,"OP",NULL,NULL
"P21368",NULL,2012,"OP",15,True
"P21369",NULL,2013,"OP",14,True
"P2137","Brociner, Marco",2018,"B",166,False
"P21370",NULL,2019,"OP",36,False
"P21371",NULL,2015,"OP",NULL,NULL
"P21372",NULL,2012,"OP",NULL,NULL
"P21373",NULL,2008,"OP",NULL,NULL
"P21374",NULL,2009,"OP",18,True
"P21375",NULL,2010,"OP",NULL,NULL
"P21376",NULL,2022,"OP",NULL,NULL
"P21377",NULL,2012,"OP",NULL,NULL
"P21378",NULL,2014,"OP",NULL,NULL
"P21379",NULL,2011,"OP",NULL,NULL
"P2138","Brock, Inga",2017,"B",48,False
"P21380",NULL,2011,"OP",NULL,NULL
"P21381",NULL,2015,"OP",19,True
"P21382",NULL,2020,"OP",NULL,NULL
"P21383",NULL,2009,"OP",NULL,NULL
"P21384",NULL,2015,"OP",NULL,NULL
"P21385",NULL,2018,"OP",NULL,NULL
"P21386",NULL,2008,"OP",23,True
"P21387",NULL,2012,"OP",18,True
"P21388",NULL,2011,"OP",15,True
"P21389",NULL,2016,"OP",NULL,NULL
"P21390",NULL,2020,"OP",NULL,NULL
"P21391",NULL,2013,"OP",12,True
"P21392",NULL,2009,"OP",NULL,NULL
"P21393",NULL,2015,"OP",NULL,NULL
"P21394",NULL,2012,"OP",NULL,NULL
"P21395",NULL,2017,"OP",NULL,NULL
"P21396",NULL,2016,"OP",NULL,NULL
"P21397",NULL,2011,"OP",16,True
"P21398",NULL,2013,"OP",NULL,NULL
"P21399",NULL,2015,"OP",NULL,NULL
"P214","Alderman, Karon",2021,"B",NULL,NULL
"P2140","Brock, Michael H. F.",2019,"B",58,False
"P21400",NULL,2010,"OP",19,True
"P21401",NULL,2014,"OP",13,True
"P21402",NULL,2021,"OP",NULL,NULL
"P21403",NULL,2015,"OP",NULL,NULL
"P21404",NULL,2014,"OP",NULL,NULL
"P21405",NULL,2012,"OP",16,True
"P21406",NULL,2015,"OP",NULL,NULL
"P21407",NULL,2016,"OP",NULL,NULL
"P21408",NULL,2012,"OP",NULL,NULL
"P21409",NULL,2015,"OP",14,True
"P2141","Brockdorff, Cay von",2008,"B",57,False
"P21410",NULL,2013,"OP",NULL,NULL
"P21411",NULL,2014,"OP",20,True
"P21412",NULL,2021,"OP",NULL,NULL
"P21413",NULL,2023,"OP",NULL,NULL
"P21414",NULL,2018,"OP",NULL,NULL
"P21415",NULL,2014,"OP",23,True
"P21416",NULL,2022,"OP",NULL,NULL
"P21417",NULL,2013,"OP",NULL,NULL
"P21418",NULL,2013,"OP",NULL,NULL
"P21419",NULL,2011,"OP",21,True
"P21420",NULL,2016,"OP",NULL,NULL
"P21421",NULL,2017,"OP",NULL,NULL
"P21422",NULL,2012,"OP",NULL,NULL
"P21423",NULL,2021,"OP",NULL,NULL
"P21424",NULL,2011,"OP",15,True
"P21425",NULL,2022,"OP",NULL,NULL
"P21426",NULL,2008,"OP",48,False
"P21427",NULL,2013,"OP",16,True
"P21428",NULL,2011,"OP",NULL,NULL
"P21429",NULL,2011,"OP",25,True
"P2143","Brockhausen, Ruth",2018,"B",60,False
"P21430",NULL,2017,"OP",NULL,NULL
"P21431",NULL,2015,"OP",NULL,NULL
"P21432",NULL,2015,"OP",NULL,NULL
"P21433",NULL,2015,"OP",NULL,NULL
"P21434",NULL,2012,"OP",NULL,NULL
"P21435",NULL,2019,"OP",NULL,NULL
"P21436",NULL,2016,"OP",NULL,NULL
"P21437",NULL,2020,"OP",NULL,NULL
"P21438",NULL,2008,"OP",18,True
"P21439",NULL,2009,"OP",NULL,NULL
"P2144","Brockmann, Doris",2008,"LW",50,False
"P21440",NULL,2009,"OP",17,True
"P21441",NULL,2016,"OP",20,True
"P21442",NULL,2012,"OP",NULL,NULL
"P21443",NULL,2015,"OP",23,True
"P21445",NULL,2012,"OP",NULL,NULL
"P21446",NULL,2013,"OP",NULL,NULL
"P21447",NULL,2018,"OP",20,True
"P21448",NULL,2012,"OP",16,True
"P21449",NULL,2021,"OP",NULL,NULL
"P2145","Brockmann, Janin",2019,"OP",34,False
"P21450",NULL,2018,"OP",20,True
"P21451",NULL,2015,"OP",19,True
"P21452",NULL,2011,"OP",24,True
"P21453",NULL,2018,"OP",NULL,NULL
"P21454",NULL,2020,"OP",NULL,NULL
"P21455",NULL,2008,"OP",20,True
"P21456",NULL,2017,"OP",NULL,NULL
"P21457",NULL,2015,"OP",16,True
"P21458",NULL,2015,"OP",NULL,NULL
"P21459",NULL,2010,"OP",NULL,NULL
"P2146","Brockmann, Matthias",2015,"B",71,False
"P21460",NULL,2021,"OP",NULL,NULL
"P21461",NULL,2014,"OP",NULL,NULL
"P21462",NULL,2010,"OP",17,True
"P21463",NULL,2010,"OP",16,True
"P21464",NULL,2013,"OP",NULL,NULL
"P21465",NULL,2012,"OP",20,True
"P21466",NULL,2016,"OP",18,True
"P21467",NULL,2020,"OP",19,True
"P21468",NULL,2019,"OP",16,True
"P21469",NULL,2011,"OP",18,True
"P2147","Brockmans, Robert",2017,"B",NULL,NULL
"P21470",NULL,2011,"OP",24,True
"P21471",NULL,2015,"OP",17,True
"P21472",NULL,2008,"OP",NULL,NULL
"P21473",NULL,2015,"OP",NULL,NULL
"P21474",NULL,2011,"OP",49,False
"P21475",NULL,2009,"OP",NULL,NULL
"P21476",NULL,2009,"OP",15,True
"P21477",NULL,2019,"OP",18,True
"P21478",NULL,2022,"OP",NULL,NULL
"P21479",NULL,2015,"OP",NULL,NULL
"P2148","Brockpähler, Wolfgang",2008,"B",79,False
"P21480",NULL,2017,"OP",NULL,NULL
"P21481",NULL,2017,"OP",22,True
"P21482",NULL,2012,"OP",NULL,NULL
"P21483",NULL,2009,"OP",NULL,NULL
"P21484",NULL,2009,"OP",20,True
"P21485",NULL,2012,"OP",NULL,NULL
"P21486",NULL,2016,"OP",NULL,NULL
"P21487",NULL,2020,"OP",14,True
"P21488",NULL,2010,"OP",NULL,NULL
"P21489",NULL,2010,"OP",NULL,NULL
"P21490",NULL,2011,"OP",29,True
"P21491",NULL,2010,"OP",NULL,NULL
"P21492",NULL,2023,"OP",NULL,NULL
"P21493",NULL,2014,"OP",19,True
"P21494",NULL,2008,"OP",NULL,NULL
"P21495",NULL,2014,"OP",NULL,NULL
"P21496",NULL,2012,"OP",NULL,NULL
"P21497",NULL,2011,"OP",NULL,NULL
"P21498",NULL,2015,"OP",19,True
"P21499",NULL,2015,"OP",NULL,NULL
"P215","Aldinger, Marco",2008,"B",53,False
"P21501",NULL,2013,"OP",NULL,NULL
"P21502",NULL,2015,"OP",NULL,NULL
"P21503",NULL,2013,"OP",NULL,NULL
"P21504",NULL,2018,"OP",NULL,NULL
"P21505",NULL,2009,"OP",NULL,NULL
"P21506",NULL,2014,"OP",NULL,NULL
"P21507",NULL,2015,"OP",23,True
"P21508",NULL,2010,"OP",20,True
"P21509",NULL,2010,"OP",19,True
"P21511",NULL,2011,"OP",19,True
"P21512",NULL,2010,"OP",NULL,NULL
"P21513",NULL,2013,"OP",NULL,NULL
"P21514",NULL,2010,"OP",15,True
"P21515",NULL,2009,"OP",15,True
"P21516",NULL,2009,"OP",18,True
"P21517",NULL,2013,"OP",NULL,NULL
"P21518",NULL,2020,"OP",NULL,NULL
"P21519",NULL,2012,"OP",14,True
"P2152","Broens, Selena",2021,"B",NULL,NULL
"P21520",NULL,2014,"OP",NULL,NULL
"P21521",NULL,2013,"OP",19,True
"P21522",NULL,2016,"OP",NULL,NULL
"P21523",NULL,2018,"OP",NULL,NULL
"P21524",NULL,2011,"OP",NULL,NULL
"P21525",NULL,2009,"OP",17,True
"P21526",NULL,2022,"OP",NULL,NULL
"P21527",NULL,2008,"OP",14,True
"P21528",NULL,2010,"OP",NULL,NULL
"P21529",NULL,2020,"OP",NULL,NULL
"P2153","Brohm, Sacha",2012,"B",37,False
"P21530",NULL,2015,"OP",NULL,NULL
"P21531",NULL,2012,"OP",NULL,NULL
"P21532",NULL,2015,"OP",NULL,NULL
"P21533",NULL,2017,"OP",15,True
"P21534",NULL,2012,"OP",17,True
"P21535",NULL,2013,"OP",NULL,NULL
"P21536",NULL,2020,"OP",23,True
"P21537",NULL,2015,"OP",14,True
"P21538",NULL,2013,"OP",NULL,NULL
"P21539",NULL,2016,"OP",NULL,NULL
"P2154","Broicher, Alexander",2020,"B",47,False
"P21540",NULL,2013,"OP",NULL,NULL
"P21541",NULL,2008,"OP",NULL,NULL
"P21542",NULL,2014,"OP",16,True
"P21543",NULL,2012,"OP",NULL,NULL
"P21544",NULL,2013,"OP",NULL,NULL
"P21545",NULL,2011,"OP",NULL,NULL
"P21546",NULL,2013,"OP",22,True
"P21547",NULL,2015,"OP",NULL,NULL
"P21548",NULL,2013,"OP",21,True
"P21549",NULL,2011,"OP",23,True
"P21550",NULL,2010,"OP",31,False
"P21551",NULL,2020,"OP",NULL,NULL
"P21552",NULL,2013,"OP",NULL,NULL
"P21553",NULL,2010,"OP",NULL,NULL
"P21554",NULL,2018,"OP",NULL,NULL
"P21555",NULL,2018,"OP",NULL,NULL
"P21556",NULL,2013,"OP",NULL,NULL
"P21557",NULL,2008,"OP",22,True
"P21558",NULL,2018,"OP",NULL,NULL
"P21559",NULL,2011,"OP",NULL,NULL
"P2156","Bromund, Dagmar",2010,"B",48,False
"P21561",NULL,2010,"OP",15,True
"P21562",NULL,2009,"OP",19,True
"P21563",NULL,2015,"OP",17,True
"P21564",NULL,2010,"OP",NULL,NULL
"P21565",NULL,2012,"OP",NULL,NULL
"P21566",NULL,2015,"OP",NULL,NULL
"P21567",NULL,2011,"OP",NULL,NULL
"P21568",NULL,2013,"OP",NULL,NULL
"P21569",NULL,2008,"OP",19,True
"P2157","Brondhem, Ann",2021,"B",NULL,NULL
"P21570",NULL,2016,"OP",17,True
"P21571",NULL,2009,"OP",27,True
"P21572",NULL,2018,"OP",15,True
"P21573",NULL,2020,"OP",NULL,NULL
"P21574",NULL,2018,"OP",NULL,NULL
"P21575",NULL,2012,"OP",NULL,NULL
"P21576",NULL,2014,"OP",15,True
"P21577",NULL,2013,"OP",NULL,NULL
"P21578",NULL,2018,"OP",17,True
"P21579",NULL,2021,"OP",17,True
"P2158","Broniowski, Stefan",2022,"B",56,False
"P21580",NULL,2009,"OP",17,True
"P21581",NULL,2014,"OP",17,True
"P21582",NULL,2012,"OP",NULL,NULL
"P21583",NULL,2018,"OP",NULL,NULL
"P21584",NULL,2008,"OP",18,True
"P21585",NULL,2018,"OP",NULL,NULL
"P21586",NULL,2008,"OP",NULL,NULL
"P21587",NULL,2011,"OP",24,True
"P21588",NULL,2009,"OP",NULL,NULL
"P21589",NULL,2015,"OP",NULL,NULL
"P21590",NULL,2009,"OP",NULL,NULL
"P21591",NULL,2014,"OP",NULL,NULL
"P21592",NULL,2020,"OP",NULL,NULL
"P21594",NULL,2011,"OP",18,True
"P21595",NULL,2016,"OP",NULL,NULL
"P21596",NULL,2022,"OP",NULL,NULL
"P21597",NULL,2009,"OP",17,True
"P21598",NULL,2016,"OP",15,True
"P21599",NULL,2022,"OP",31,False
"P216","Aldrian, Anna",2014,"B",69,False
"P2160","Bronkhorst, Johannes",2009,"B",NULL,NULL
"P21600",NULL,2010,"OP",NULL,NULL
"P21601",NULL,2012,"OP",14,True
"P21602",NULL,2011,"OP",NULL,NULL
"P21603",NULL,2013,"OP",NULL,NULL
"P21604",NULL,2014,"OP",NULL,NULL
"P21605",NULL,2013,"OP",20,True
"P21606",NULL,2010,"OP",NULL,NULL
"P21607",NULL,2012,"OP",NULL,NULL
"P21608",NULL,2008,"OP",NULL,NULL
"P21609",NULL,2021,"OP",24,True
"P21610",NULL,2010,"OP",NULL,NULL
"P21611",NULL,2013,"OP",NULL,NULL
"P21612",NULL,2013,"OP",17,True
"P21613",NULL,2017,"OP",27,True
"P21614",NULL,2019,"OP",NULL,NULL
"P21615",NULL,2015,"OP",NULL,NULL
"P21616",NULL,2015,"OP",NULL,NULL
"P21617",NULL,2018,"OP",NULL,NULL
"P21619",NULL,2011,"OP",15,True
"P2162","Bronstein, Erik",2019,"B",NULL,NULL
"P21620",NULL,2018,"OP",NULL,NULL
"P21621",NULL,2013,"OP",NULL,NULL
"P21622",NULL,2017,"OP",18,True
"P21623",NULL,2013,"OP",NULL,NULL
"P21624",NULL,2008,"OP",14,True
"P21625",NULL,2021,"OP",NULL,NULL
"P21626",NULL,2016,"OP",22,True
"P21627",NULL,2020,"OP",21,True
"P21628",NULL,2011,"OP",14,True
"P21629",NULL,2015,"OP",NULL,NULL
"P21630",NULL,2011,"OP",21,True
"P21631",NULL,2009,"OP",NULL,NULL
"P21632",NULL,2009,"OP",NULL,NULL
"P21633",NULL,2013,"OP",NULL,NULL
"P21635",NULL,2011,"OP",NULL,NULL
"P21636",NULL,2010,"OP",NULL,NULL
"P21637",NULL,2016,"OP",NULL,NULL
"P21638",NULL,2014,"OP",NULL,NULL
"P21639",NULL,2012,"OP",17,True
"P21640",NULL,2010,"OP",NULL,NULL
"P21641",NULL,2012,"OP",17,True
"P21642",NULL,2011,"OP",15,True
"P21643",NULL,2013,"OP",23,True
"P21644",NULL,2021,"OP",NULL,NULL
"P21645",NULL,2015,"OP",NULL,NULL
"P21646",NULL,2018,"OP",NULL,NULL
"P21647",NULL,2014,"OP",41,False
"P21648",NULL,2010,"OP",21,True
"P21649",NULL,2017,"OP",NULL,NULL
"P2165","Brooks, Patricia",2016,"B",59,False
"P21650",NULL,2015,"OP",NULL,NULL
"P21651",NULL,2010,"OP",NULL,NULL
"P21652",NULL,2010,"OP",19,True
"P21653",NULL,2014,"OP",17,True
"P21654",NULL,2012,"OP",17,True
"P21655",NULL,2011,"OP",NULL,NULL
"P21656",NULL,2016,"OP",NULL,NULL
"P21657",NULL,2015,"OP",NULL,NULL
"P21658",NULL,2016,"OP",NULL,NULL
"P21659",NULL,2011,"OP",NULL,NULL
"P2166","Brooks, Roxy",2015,"OP",NULL,NULL
"P21660",NULL,2022,"OP",19,True
"P21662",NULL,2010,"OP",NULL,NULL
"P21663",NULL,2010,"OP",NULL,NULL
"P21664",NULL,2016,"OP",NULL,NULL
"P21665",NULL,2020,"OP",20,True
"P21666",NULL,2022,"OP",22,True
"P21667",NULL,2011,"OP",17,True
"P21668",NULL,2023,"OP",NULL,NULL
"P21669",NULL,2019,"OP",NULL,NULL
"P2167","Brooks, Samantha",2017,"B",NULL,NULL
"P21670",NULL,2019,"OP",17,True
"P21671",NULL,2009,"OP",NULL,NULL
"P21672",NULL,2011,"OP",NULL,NULL
"P21673",NULL,2020,"OP",NULL,NULL
"P21674",NULL,2010,"OP",NULL,NULL
"P21675",NULL,2018,"OP",NULL,NULL
"P21676",NULL,2011,"OP",NULL,NULL
"P21677",NULL,2009,"OP",17,True
"P21678",NULL,2013,"OP",NULL,NULL
"P21679",NULL,2017,"OP",NULL,NULL
"P21680",NULL,2009,"OP",22,True
"P21681",NULL,2019,"OP",19,True
"P21682",NULL,2009,"OP",17,True
"P21683",NULL,2014,"OP",15,True
"P21684",NULL,2012,"OP",18,True
"P21685",NULL,2009,"OP",NULL,NULL
"P21686",NULL,2008,"OP",21,True
"P21687",NULL,2012,"OP",15,True
"P21688",NULL,2018,"OP",22,True
"P21689",NULL,2014,"OP",NULL,NULL
"P2169","Brosche, Wolfgang",2016,"B",53,False
"P21690",NULL,2013,"OP",NULL,NULL
"P21691",NULL,2011,"OP",NULL,NULL
"P21692",NULL,2010,"OP",NULL,NULL
"P21693",NULL,2022,"OP",NULL,NULL
"P21694",NULL,2009,"OP",14,True
"P21695",NULL,2012,"OP",NULL,NULL
"P21696",NULL,2016,"OP",16,True
"P21697",NULL,2014,"OP",NULL,NULL
"P21698",NULL,2020,"OP",NULL,NULL
"P21699",NULL,2008,"OP",NULL,NULL
"P217","Alenfeld, Irene",2013,"B",80,False
"P21700",NULL,2020,"OP",NULL,NULL
"P21701",NULL,2014,"OP",15,True
"P21702",NULL,2014,"OP",NULL,NULL
"P21703",NULL,2014,"OP",15,True
"P21704",NULL,2013,"OP",NULL,NULL
"P21705",NULL,2013,"OP",NULL,NULL
"P21706",NULL,2022,"OP",52,False
"P21707",NULL,2009,"OP",19,True
"P21708",NULL,2016,"OP",19,True
"P21709",NULL,2008,"OP",NULL,NULL
"P21710",NULL,2011,"OP",NULL,NULL
"P21711",NULL,2015,"OP",14,True
"P21712",NULL,2011,"OP",NULL,NULL
"P21713",NULL,2016,"OP",15,True
"P21714",NULL,2010,"OP",20,True
"P21715",NULL,2010,"OP",18,True
"P21716",NULL,2009,"OP",17,True
"P21717",NULL,2015,"OP",NULL,NULL
"P21718",NULL,2013,"OP",NULL,NULL
"P21719",NULL,2010,"OP",18,True
"P2172","Brown, Christy",2023,"B",91,False
"P21720",NULL,2017,"OP",NULL,NULL
"P21721",NULL,2015,"OP",NULL,NULL
"P21722",NULL,2009,"OP",20,True
"P21723",NULL,2011,"OP",NULL,NULL
"P21724",NULL,2011,"OP",NULL,NULL
"P21725",NULL,2011,"OP",20,True
"P21726",NULL,2016,"OP",NULL,NULL
"P21727",NULL,2015,"OP",NULL,NULL
"P21728",NULL,2017,"OP",19,True
"P21729",NULL,2012,"OP",16,True
"P2173","Brown, Rebecca",2018,"OP",NULL,NULL
"P21730",NULL,2013,"OP",NULL,NULL
"P21731",NULL,2013,"OP",NULL,NULL
"P21732",NULL,2011,"OP",18,True
"P21733",NULL,2013,"OP",20,True
"P21734",NULL,2017,"OP",NULL,NULL
"P21735",NULL,2015,"OP",17,True
"P21736",NULL,2009,"OP",19,True
"P21737",NULL,2012,"OP",17,True
"P21738",NULL,2013,"OP",NULL,NULL
"P21739",NULL,2022,"OP",24,True
"P2174","Brox, Angelika",2021,"B",NULL,NULL
"P21740",NULL,2014,"OP",19,True
"P21741",NULL,2014,"OP",NULL,NULL
"P21742",NULL,2011,"OP",NULL,NULL
"P21743",NULL,2018,"OP",NULL,NULL
"P21744",NULL,2019,"OP",NULL,NULL
"P21745",NULL,2014,"OP",18,True
"P21746",NULL,2015,"OP",NULL,NULL
"P21747",NULL,2009,"OP",NULL,NULL
"P21748",NULL,2015,"OP",NULL,NULL
"P21749",NULL,2009,"OP",19,True
"P2175","Bruch, Anne-Marie",2016,"B",NULL,NULL
"P21750",NULL,2016,"OP",NULL,NULL
"P21751",NULL,2012,"OP",NULL,NULL
"P21752",NULL,2013,"OP",16,True
"P21753",NULL,2014,"OP",17,True
"P21754",NULL,2013,"OP",NULL,NULL
"P21755",NULL,2015,"OP",16,True
"P21756",NULL,2014,"OP",17,True
"P21757",NULL,2023,"OP",NULL,NULL
"P21758",NULL,2023,"OP",NULL,NULL
"P21759",NULL,2015,"OP",NULL,NULL
"P21760",NULL,2015,"OP",NULL,NULL
"P21761",NULL,2015,"OP",NULL,NULL
"P21762",NULL,2017,"OP",NULL,NULL
"P21763",NULL,2015,"OP",18,True
"P21764",NULL,2020,"OP",34,False
"P21765",NULL,2012,"OP",NULL,NULL
"P21766",NULL,2015,"OP",NULL,NULL
"P21767",NULL,2022,"OP",NULL,NULL
"P21768",NULL,2012,"OP",16,True
"P21769",NULL,2008,"OP",NULL,NULL
"P2177","Bruchlos, Ina",2008,"B",42,False
"P21770",NULL,2015,"OP",18,True
"P21771",NULL,2013,"OP",18,True
"P21772",NULL,2013,"OP",NULL,NULL
"P21773",NULL,2018,"OP",NULL,NULL
"P21774",NULL,2014,"OP",NULL,NULL
"P21775",NULL,2015,"OP",17,True
"P21776",NULL,2013,"OP",16,True
"P21777",NULL,2014,"OP",NULL,NULL
"P21778",NULL,2008,"OP",23,True
"P21779",NULL,2023,"OP",27,True
"P2178","Bruchmann, Martin",2023,"B",NULL,NULL
"P21780",NULL,2011,"OP",NULL,NULL
"P21781",NULL,2019,"OP",27,True
"P21782",NULL,2014,"OP",NULL,NULL
"P21783",NULL,2011,"OP",14,True
"P21784",NULL,2019,"OP",28,True
"P21785",NULL,2008,"OP",NULL,NULL
"P21786",NULL,2020,"OP",34,False
"P21788",NULL,2021,"OP",NULL,NULL
"P21789",NULL,2009,"OP",NULL,NULL
"P2179","Bruchmann, Roland",2023,"B",NULL,NULL
"P21790",NULL,2015,"OP",16,True
"P21791",NULL,2016,"OP",16,True
"P21792",NULL,2015,"OP",16,True
"P21793",NULL,2013,"OP",22,True
"P21794",NULL,2016,"OP",19,True
"P21795",NULL,2019,"OP",NULL,NULL
"P21796",NULL,2018,"OP",21,True
"P21797",NULL,2010,"OP",20,True
"P21798",NULL,2013,"OP",NULL,NULL
"P21799",NULL,2014,"OP",NULL,NULL
"P21800",NULL,2012,"OP",NULL,NULL
"P21801",NULL,2014,"OP",15,True
"P21802",NULL,2011,"OP",17,True
"P21803",NULL,2011,"OP",NULL,NULL
"P21804",NULL,2010,"OP",23,True
"P21805",NULL,2017,"OP",NULL,NULL
"P21806",NULL,2016,"OP",18,True
"P21807",NULL,2013,"OP",17,True
"P21808",NULL,2012,"OP",16,True
"P21809",NULL,2016,"OP",NULL,NULL
"P2181","Bruckmeier, Elfriede",2020,"B",80,False
"P21810",NULL,2018,"OP",NULL,NULL
"P21811",NULL,2010,"OP",NULL,NULL
"P21812",NULL,2014,"OP",14,True
"P21813",NULL,2015,"OP",NULL,NULL
"P21814",NULL,2017,"OP",20,True
"P21815",NULL,2016,"OP",39,False
"P21816",NULL,2015,"OP",24,True
"P21817",NULL,2012,"OP",20,True
"P21818",NULL,2008,"OP",17,True
"P21819",NULL,2013,"OP",NULL,NULL
"P21820",NULL,2010,"OP",NULL,NULL
"P21821",NULL,2013,"OP",25,True
"P21822",NULL,2022,"OP",NULL,NULL
"P21823",NULL,2015,"OP",NULL,NULL
"P21824",NULL,2012,"OP",15,True
"P21825",NULL,2011,"OP",26,True
"P21826",NULL,2011,"OP",24,True
"P21827",NULL,2013,"OP",NULL,NULL
"P21828",NULL,2020,"OP",18,True
"P21829",NULL,2014,"OP",NULL,NULL
"P2183","Bruckner, Julian",2017,"OP",30,False
"P21830",NULL,2012,"OP",NULL,NULL
"P21831",NULL,2010,"OP",17,True
"P21832",NULL,2010,"OP",19,True
"P21834",NULL,2017,"OP",NULL,NULL
"P21835",NULL,2015,"OP",16,True
"P21836",NULL,2012,"OP",23,True
"P21837",NULL,2009,"OP",NULL,NULL
"P21838",NULL,2008,"OP",21,True
"P21839",NULL,2015,"OP",16,True
"P21840",NULL,2018,"OP",30,False
"P21841",NULL,2009,"OP",18,True
"P21842",NULL,2011,"OP",13,True
"P21843",NULL,2013,"OP",NULL,NULL
"P21844",NULL,2012,"OP",20,True
"P21845",NULL,2011,"OP",16,True
"P21846",NULL,2010,"OP",NULL,NULL
"P21847",NULL,2018,"OP",NULL,NULL
"P21848",NULL,2022,"OP",NULL,NULL
"P21849",NULL,2013,"OP",15,True
"P2185","Brudereck, Christina",2023,"B",54,False
"P21850",NULL,2009,"OP",16,True
"P21851",NULL,2012,"OP",NULL,NULL
"P21852",NULL,2013,"OP",21,True
"P21853",NULL,2019,"OP",NULL,NULL
"P21854",NULL,2008,"OP",24,True
"P21856",NULL,2008,"OP",16,True
"P21857",NULL,2015,"OP",14,True
"P21858",NULL,2022,"OP",43,False
"P21859",NULL,2012,"OP",15,True
"P21860",NULL,2010,"OP",NULL,NULL
"P21861",NULL,2017,"OP",NULL,NULL
