"koerperschaft_id","koerperschaft_name","koerperschaft_name_gnd","gnd_sachgruppe","name_flag","sachgruppe_flag","is_verlag_by_name","is_verlagsrelevant_by_sachgruppe","is_verlag_candidate","verlag_score"
"K1901","Manesse Verlag","Manesse-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1902","Manhattan","Manhattan Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1903","Mantikore Verlag","Mantikore-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1904","Manuela Kinzel Verlag","Manuela Kinzel Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1905","Manuscriptum","Manuscriptum Verlagsbuchhandlung Thomas Hoof","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1906","Maracuja GmbH","Maracuja GmbH","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K1907","Marianne Kaindl","ABB-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1908","Marianne Leim Verlag","Marianne Leim Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1909","Marina Gesser Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1910","Maringo Verlag","Maringo Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1911","Mariposa Verlag","Mariposa Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1912","Marix-Verl.","marix Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1913","Marixverlag","marix Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1914","Marlies Kalbhenn Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1915","Marmilin-Verl.","Marmilin-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1916","MaroVerlag","MaroVerlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1917","Marsam",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K1918","Marsilius","Marsilius-Kolleg","Wissenschaft",NULL,NULL,NULL,False,NULL,0
"K1919","Marta Press","MARTA PRESS","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1920","Marterpfahl Verlag","MARTERPFAHL Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1921","Martin Werhand Verlag","Martin Werhand Verlag",NULL,"Verlag",NULL,True,False,True,1
"K1922","Martina und Thorsten Meier GbR - Buchverlag und Verlagsauslieferung",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1923","Martini & Loersch Verlag","martini & loersch","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1924","Marzellen Verlag","Marzellen Verlag GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1925","Masou-Verlag","MASOU Verlag UG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1926","Matera Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1927","Mattes","Mattes Verlag GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1928","Matthes & Seitz Berlin","MSB Matthes & Seitz Berlin Verlagsgesellschaft","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1929","Matthias-Grünewald-Verl.","Matthias-Grünewald-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1930","Matussek","Matussek, Hans K., & Sohn oHG, Buchhandlung. Abt. Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1931","Mauer Verlag","Mauer-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1932","Mauerverlag Wilfried Kriese",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1933","Maximilian Dietrich Verlag","Maximilian Dietrich Verlag",NULL,"Verlag",NULL,True,False,True,1
"K1934","Mayer",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K1935","McGinley Verlag","McGinley-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1936","Mecke Verlag","Mecke-Druck und Verlag Inh. Helmut Mecke","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1937","Mecklenburger Buchverlag","Mecklenburger Buchverlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1938","Media Service Stuttgart","Media Service Stuttgart","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1939","Medien Agentur Czellnik","Medien Agentur","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1940","Medienhaus Rösemeier","Medienhaus Rösemeier OHG","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K1941","Medu Verlag","MEDU VERLAG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1942","Medusenblut","Medusenblut","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1943","Megalit-Verl.","Megalit Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1944","Mein Verl.","Mein Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1945","Memoiren-Verlag","Memoiren-Verlag Bauschke","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1946","Memoranda Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1947","Mentis","mentis Verlag GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1948","Mephistopheles-Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1949","Mercator","Mercator-Gesellschaft","Geografie, Heimat- und Länderkunde (Allgemeines); Brauchtum, Volksglaube; Gruppe, Organisationssoziologie, Interaktion; Geschichte (Allgemeines)","Gemeinschaft",NULL,False,False,False,0
"K1950","Merkur Verlag","MVR-Merkur-Verlag (Rinteln)","Einzelne Branchen der Industrie und des Handwerks; Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1951","Merlin´s Bookshop","Merlin's Bookshop","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1952","Merquana","Merquana Verlag und Mediadesign","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1953","Merquana-Verl.","Merquana Verlag und Mediadesign","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1954","Merz & Solitude","merz & solitude","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1955","Merziger-Pleban",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K1956","MetaGIS-Verl.","MetaGIS","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1957","MetaPol Verlag & Medien",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1958","Methusalem","Methusalem","Musik (Allgemeines), Musikgeschichte",NULL,NULL,NULL,False,NULL,0
"K1959","Metrolit","Metrolit Verlag GmbH & Co. KG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1960","Meyer & Meyer","Meyer & Meyer",NULL,NULL,NULL,NULL,False,NULL,0
"K1961","Meyer & Meyer Verlag","Meyer & Meyer",NULL,NULL,NULL,NULL,False,NULL,0
"K1962","Michael Düthorn",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K1963","Michael, Schneider",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K1964","Michaels-Verl.","Michaels Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1965","Michason & May","Michason & May Verlagsgesellschaft UG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1966","Michel-Verlag GmbH","Michel - Verlag KG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1967","Mick Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1968","Micks-Verl.",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1969","Midas","Midas Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1970","Miko-Verl.","Miko-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1971","Milena Verlag","Milena Verlag",NULL,"Verlag",NULL,True,False,True,1
"K1972","Militzke","Militzke Verlag GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1973","Milke, Natalie",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K1974","Milltown Media Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1975","Mini-Verlag Meisterburg","Mini-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1976","Minimal Trash Art","Minimal Trash Art","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1977","Ministère de l'education nationale et de la formation professionnelle","Ministère de l'Education Nationale et de la Formation Professionnelle",NULL,NULL,NULL,NULL,False,NULL,0
"K1978","Mirabilis Verlag","Mirabilis Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1979","Mironde-Verl.","Mironde-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1980","Mischwesen","mischwesen","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1981","Mission Ost-West","Mission Ost-West e.V.",NULL,"Verein",NULL,False,False,False,0
"K1982","Misti-Verl.","Misti Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1983","Mitteldeutscher Verlag","Mitteldeutscher Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1984","Mitten im Dorf",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K1985","Mitter Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1986","Mitzkat","Verlag Jörg Mitzkat",NULL,"Verlag",NULL,True,False,True,1
"K1987","MobB e.V. c/o Jenaer Sprachverwender",NULL,NULL,"Verein",NULL,False,False,False,0
"K1988","Modestia-Verl.","Modestia Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1989","Moenus-Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K1990","Moerser Gesellschaft zur Förderung des literarischen Lebens e.V.",NULL,NULL,"Verein",NULL,False,False,False,0
"K1991","Moewig","Moewig","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1992","Mohito Verlag","Mohito Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1993","Mohl","Dr. Alexa Mohl (Firma)","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K1994","Mohland Verlag","Mohland-Verlag Detlef Peters","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1995","Mohorjeva Hermagoras","Private Volksschule Hermagoras-Mohorjeva","Schule","Bildungseinrichtung",NULL,False,False,False,0
"K1996","Mokka","Edition Mokka","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K1997","Moloko Print","Moloko Print","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K1998","Momberger","Hans-Jürgen Momberger (Firma)","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K1999","Mondwolf","Verlag Mondwolf","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2000","Monia-Verl.","Monia Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2123","Otto",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2001","Monolith Verlag","Erika Range Monolith Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2002","Monsenstein & Vannerdat","Verlagshaus Monsenstein & Vannerdat OHG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2003","Mont Jacques Buchclub & Verlag UG",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2004","MontAurum","MontAurum","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2005","Montabella-Verl.","Montabella Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2006","Morgana-Ed.","Morgana Edition","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2007","Morio Verlag","Morio Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2008","Moritzberg Verlag","Moritzberg Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2009","Morlant Verlag","Morlant Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2010","Morre","Verlagshaus Morre GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2011","Morsak Verlag","Morsak Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2012","Moserbauer","Moserbauer Druck & Verlags-GmbH & Co KG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2014","Motibooks.de","Motibooks","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2016","Muc Verlag","muc Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2017","MundoNet Publishers","MUNDOnet","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2018","Muravidék Baráti Kör Kulturális Egyesület","Muravidék Baráti Kör Kulturális Egyesület",NULL,NULL,NULL,NULL,False,NULL,0
"K2019","Muschel","Muschel Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2020","Museum.BL","Museum.BL","Archiv, Museum",NULL,NULL,NULL,False,NULL,0
"K2021","MyStory-Verl.","MyStory Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2022","Mylinfalklaem","Christel Tjoa und Klaus Mühlen GbR Mylinfalkläme Asperger Taschenbücher","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K2023","Mymorawa von Morawa Lesezirkel GmbH","myMorawa",NULL,NULL,NULL,NULL,False,NULL,0
"K2024","Männerschwarm Verlag","Männerschwarm Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2025","Möcker","Voigt & Mocker",NULL,NULL,NULL,NULL,False,NULL,0
"K2026","Möllmann","Christoph Möllmann (Firma)","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K2027","Mönnig Verlag","Mönnig-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2028","Mösche","Kölsche Mösche","Musik (Allgemeines), Musikgeschichte",NULL,NULL,NULL,False,NULL,0
"K2029","Mövenort Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2030","Müller",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2031","Münster Verlag","Münster Verlag (Zürich)","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2032","N. Mayr",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2033","NIMBUS","Nimbus, Kunst und Bücher","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2034","NOEL-Verlag","NOEL-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2035","NORA Verlag","Nora Verlagsgemeinschaft UG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2036","NOTschriften Verlag","Notschriften Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2037","NWM",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2038","Nacke","Hof Nacke","Rechtsgeschichte, Verfassungsgeschichte: Mittelalter; Landwirtschaft allgemein",NULL,NULL,NULL,False,NULL,0
"K2039","Nada-Autorenverl.","nADA Autorenverlag e.K.","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2040","Nagel & Kimche","Nagel & Kimche AG","Buchwissenschaft, Buchhandel; Einzelne Branchen der Industrie und des Handwerks",NULL,"verlagsrelevant",NULL,True,True,1
"K2041","Napoleon Film & Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2042","Narr","Gunter-Narr-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2043","Narthex-Buch","NARTHEX-Buch","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2044","Natalie Rabengut, Black Umbrella Publishing",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2045","Naumann & Göbel","Naumann & Göbel Verlagsgesellschaft","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2046","Neisse Verlag","Neisse Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2047","Neisse-Verl.","Neisse Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2048","Neißemünde-Verl.","Neißemünde-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2049","Neofelis-Verl.","Neofelis Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2050","Neopubli",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2051","Nepa-Verl.","NEPA Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2052","Neptun-Verl.","Neptun Verlag","Einzelne Branchen der Industrie und des Handwerks","Verlag",NULL,True,False,True,1
"K2053","Net-Verlag","net-Verlag",NULL,"Verlag",NULL,True,False,True,1
"K2054","Netteverlag","Netteverlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2055","Neue Erde","Neue Erde GmbH","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K2056","Neues Buch","Neues Buch Verlag GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2057","Neues Leben","Verlag Neues Leben (Berlin)","Einzelne Branchen der Industrie und des Handwerks","Verlag",NULL,True,False,True,1
"K2058","Neukirchener Aussaat","Neukirchener Aussaat","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2059","Neukirchener Verlag","Neukirchener Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2060","Neumann-Neudamm","Neumann - Neudamm gmbh (Melsungen)",NULL,"Unternehmen",NULL,False,False,False,0
"K2061","Neun9zig","Gunda Jaron und Rüdiger Kurock Verlag neun9zig","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2062","Nica-Verl.","Nica Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2063","Niebank-Rusch-Fachverl.","Kay Niebank u. Stephan Rusch","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2064","Niederland Verlag","Niederland Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2065","Niederlausitzer Verlag","Niederlausitzer Verlag, Guben","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2066","Niedersachsen-Dr.",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2067","Niemeyer","C. W. Niemeyer, Buchdruckerei und Verlag (Hameln)","Einzelne Branchen der Industrie und des Handwerks","Verlag",NULL,True,False,True,1
"K2068","Nikol","Arbeitsgruppe NIKOL",NULL,"Gemeinschaft",NULL,False,False,False,0
"K2069","Nitzsche","Dr. Rainar Nitzsche (Firma)","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K2070","NoRa","Nora Verlagsgemeinschaft UG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2071","Noel-Verlag","NOEL-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2072","Nomen-Verl.","Nomen Verlag Joachim Schäfer","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2073","NordStern",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2074","Nordleuchten-Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2075","Nordpark Verlag","NORDPARK Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2076","Not Yet Media LTD",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2077","Notopolis Ed.",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2078","Nova MD","Nova Pharmaceutical Corporation (Baltimore, Md.)",NULL,NULL,NULL,NULL,False,NULL,0
"K2079","Nußrainer","Franz Nußrainer (Firma)","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K2080","Nünnerich-Asmus Verlag & Media","Nünnerich-Asmus Verlag & Media GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2081","O.W. Barth","O.W. Barth","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2082","OCM GmbH",NULL,NULL,"Unternehmen",NULL,False,False,False,0
"K2083","OE, Offenbacher Ed.",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2084","OFFIZIN Zürich Verlag","Offizin Zürich Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2085","OSL","OSL Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2086","OSTASIEN Verlag","OSTASIEN Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2087","OVIS Deutschland GmbH",NULL,NULL,"Unternehmen",NULL,False,False,False,0
