ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
,Fürstenkinder,,Hamburg,Kelter,2023,,,,,,,,ger,
9783492319966; 3492319963,Funken in der Dunkelheit,Taschenbuchsonderausgabe,München,Piper,Dezember 2023,237 Seiten,"Ahern, Cecelia",,"Strüh, Christine; Christ, Barbara",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783955103385; 3955103382,Funkenflug,Erste Auflage,Hamburg,Osburg Verlag,2023,144 Seiten,,"Bartsch, Beate",,,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783903442375; 3903442372,Funkstelle! KRIPO Penzing übernimmt!,1. erste Auflage,Wien,Verlagshaus Hernals,2023,210 Seiten,"Veith, Johann",,,,,Erzählende Literatur,ger,
9783945713952; 3945713951,Furcht und andere Geschichten,1. Auflage,Zossen,Edition SOLAR-X,[2023],215 Seiten,"Abdullah, Achmed",,"Müller, Wilko",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783757570828; 3757570820,Fussel_21 on Tour - Vom Straßenhund zum Punky Dog -,3. Auflage,Berlin,epubli,2023,84 Seiten,"Kutzer, Jacinta",,,,,Romanhafte Biographien,ger,
9783757562717; 3757562712,Fussel_21 on Tour - Vom Straßenhund zum Punky Dog -,2. Auflage,Berlin,epubli,2023,52 Seiten,"Kutzer, Jacinta",,,,,Romanhafte Biographien,ger,
9783757570842; 3757570847,Fussel_21 on Tour - Vom Straßenhund zum Punky Dog,3. Auflage,Berlin,epubli,2023,82 Seiten,"Kutzer, Jacinta",,,,,Romanhafte Biographien,ger,
9783757564223; 3757564227,Fussel_21 on Tour - Vom Straßenhund zum Punky Dog,1. Auflage,Berlin,epubli,2023,84 Seiten,"Kutzer, Jacinta",,,,,Romanhafte Biographien,ger,
9783757568108; 3757568109,Fussel_21 on Tour - Vom Straßenhund zum Punky Dog,2. Auflage,Berlin,epubli,2023,82 Seiten,"Kutzer, Jacinta",,,,,Romanhafte Biographien,ger,
9783757568047; 3757568044,Fussel_21 on Tour - Vom Straßenhund zum Punky Dog,2. Auflage,Berlin,epubli,2023,84 Seiten,"Kutzer, Jacinta",,,,,Romanhafte Biographien,ger,
9783757570835; 3757570839,Fussel_21 on Tour - Vom Straßenhund zum Punky Dog,2. Auflage,Berlin,epubli,2023,84 Seiten,"Kutzer, Jacinta",,,,,Romanhafte Biographien,ger,
9783757569143; 3757569148,Fussel_21 on Tour/Mit Fussel_21 on Tour durch den Advent,1. Auflage,Berlin,epubli,2023,56 Seiten,"Kutzer, Jacinta",,,,,Romanhafte Biographien,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
,G-man Jerry Cotton,,Köln,Bastei Lübbe,2023,,,,,,,,ger,
9783757551711; 3757551710,"Gästebuch ""Unsere Hochzeit""- Premium Hardcover Chic",5. Auflage,Berlin,epubli,2023,64 Seiten,"K. Schmitt, Lucie",,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783757569860; 3757569865,"Galaxis Science Fiction, Band 3: Die Zeit-Agenten",1. Auflage,Berlin,epubli,2023,168 Seiten,"Merwin jr., Sam",,,,,Erzählende Literatur,ger,
9783757511371; 3757511379,"Galaxis Science Fiction, Band 49: Zwischen Gestern und Niemals",2. Auflage,Berlin,epubli,2023,168 Seiten,"Petaja, Emil T.",,,,,Erzählende Literatur,ger,
9783757511357; 3757511352,"Galaxis Science Fiction, Band 49: Zwischen Gestern und Niemals",1. Auflage,Berlin,epubli,2023,180 Seiten,"Petaja, Emil T.",,,,,Erzählende Literatur,ger,
9783757569938; 3757569938,"Galaxis Science Fiction, Band 4: Im Kosmos verschollen",1. Auflage,Berlin,epubli,2023,192 Seiten,"Gordon, Rex",,,,,Erzählende Literatur,ger,
9783757569969; 3757569962,"Galaxis Science Fiction, Band 4: Im Kosmos verschollen",2. Auflage,Berlin,epubli,2023,180 Seiten,"Gordon, Rex",,,,,Erzählende Literatur,ger,
9783757529765; 3757529766,"Galaxis Science Fiction, Band 50: Im Reich der 12 Monde",2. Auflage,Berlin,epubli,2023,540 Seiten,"Hahn, Ronald M.; Brandy, C. R.",,,,"Dörge, Christian",Erzählende Literatur,ger,
9783757529734; 3757529731,"Galaxis Science Fiction, Band 50: Im Reich der 12 Monde",1. Auflage,Berlin,epubli,2023,576 Seiten,"Hahn, Ronald M.; Brandy, C. R.",,,,"Dörge, Christian",Erzählende Literatur,ger,
9783757569990; 3757569997,"Galaxis Science Fiction, Band 5: Der Zeit-Effekt",1. Auflage,Berlin,epubli,2023,240 Seiten,"Mason, Douglas R.",,,,,Erzählende Literatur,ger,
9783757570019; 3757570014,"Galaxis Science Fiction, Band 5: Der Zeit-Effekt",2. Auflage,Berlin,epubli,2023,228 Seiten,"Mason, Douglas R.",,,,,Erzählende Literatur,ger,
9783757570347; 3757570340,"Galaxis Science Fiction, Band 6: Das Janus-Syndrom",2. Auflage,Berlin,epubli,2023,204 Seiten,"Mason, Douglas R.",,,,,Erzählende Literatur,ger,
9783757570330; 3757570332,"Galaxis Science Fiction, Band 6: Das Janus-Syndrom",1. Auflage,Berlin,epubli,2023,216 Seiten,"Mason, Douglas R.",,,,,Erzählende Literatur,ger,
9783757844516; 3757844513,Gang durch die Nacht,1. Auflage,Norderstedt,BoD – Books on Demand,2023,88 Seiten,"Freytag, Matthias",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783290185718; 3290185710,Ganz aus Schokolade,,[Zürich],"TVZ, Theologischer Verlag Zürich",[2023],88 Seiten,"Brühlmann-Jecklin, Erica",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783968370217; 396837021X,Ganz normale Tage,1. Auflage,Hamburg,Marta Press,Februar 2023,237 Seiten,"Jäger, Anna Irmgard",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
,Garantiert lebendig,,[Leipzig],Nadja Lanart,2023,1 gefaltetes Blatt,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783757505905; 3757505905,Gargoyles über Frankfurt,4. Auflage,Berlin,epubli,2023,104 Seiten,"Schmidt, E. S.",,,,,Erzählende Literatur,ger,
9783949143298; 3949143297,Geboren im Tausendjährigen Reich,1. Auflage,[Lengenfeld],Edition scribere & legere,2023,144 Seiten,"Erbler, Gertrud",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
,Gebraucht,,[Leipzig],Nadja Lanart,2023,1 gefaltetes Blatt,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783757802783; 3757802780,Geburtstagsschrei,2. Auflage,Norderstedt,BoD – Books on Demand,2023,96 Seiten,"Walser, Martin",,,,,Lyrik; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783743151703; 3743151707,"Gedanken, Gedichte und Geschichten",1. Auflage,Norderstedt,BoD – Books on Demand,2023,42 Seiten,"Westig, Klaus",,,,,Lyrik,ger,
9783734710612; 3734710618,Gedankensplitter,1. Auflage,Norderstedt,BoD – Books on Demand,2023,204 Seiten,"Lisiecki, Frank",,,,,Lyrik,ger,
9783758302077; 3758302072,Gedankenwelt-inTime Anthologie,1. Auflage,Norderstedt,BoD – Books on Demand,2023,232 Seiten,"Bodany, Christian","Kämmle, Bodo",,,,Lyrik,ger,
9783902714442,Gedichte & Geschichten,,[Graz],Wir machen Kultur,2023,,,,,,,,ger,
9783902714459,Gedichte & Geschichten,,[Graz],Wir machen Kultur,2023,,,,,,,,ger,
,Gedichte & Geschichten,,[Graz],Wir machen Kultur,2023,,,,,,,,ger,
9783347931336; 3347931335,Gedichte & Geschichten,,Ahrensburg,tredition,2023,192 Seiten,"Kremser, Erika",,,,"Sebald, Claudia; Sebald, Claudia",Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783347947177; 3347947177,Gedichte & Geschichten,,Ahrensburg,tredition,2023,188 Seiten,"Kremser, Erika",,,,"Sebald, Claudia; Sebald, Claudia",Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783753440156; 3753440159,Gedichte und Aphorismen erzählen Geschichten,5. Auflage,Norderstedt,BoD – Books on Demand,2023,246 Seiten,"Menzel, Horst Reiner",,,,,Lyrik,ger,
,Gedichte und Geschichten,,42023,,2023,,,,,,,,ger,
9783960149897; 3960149891,"Gedichte und Geschichten zum Vortragen, leise Lesen, zum Nachdenken",,[Borsdorf],edition winterwork,[2023],196 Seiten,"Henkel, Werner",,,,,,ger,
9783989130623; 3989130625,"Gedichte und Geschichten zum Vortragen, leise Lesen, zum Nachdenken",,[Borsdorf],edition winterwork,[2023],192 Seiten,"Henkel, Werner",,,,,Lyrik,ger,
9783989130586; 3989130587,Gedichte und Kurzgeschichten,,Borsdorf,edition winterwork,[2023],133 Seiten,"Exner, Adelheid",,,,,Anthologie; Lyrik,ger,
9783758312120; 3758312124,"Gedichte, Gedanken, Geschichten",1. Auflage,Norderstedt,BoD – Books on Demand,2023,194 Seiten,"Hollendohner, Erwin Emin",,,,,Lyrik,ger,
9783756100293; 3756100294,Gefährliche Gier,"1. Auflage, vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,April 2023,172 Seiten,"White, Ebony",,,,,Anthologie; Erzählende Literatur,ger,
9783384075109; 3384075102,Gefickt von meinem schwarzen Boss,,Ahrensburg,tredition,2023,136 Seiten,"Graf, Mia",,,,,Erzählende Literatur,ger,
9783384075093; 3384075099,Gefickt von meinem schwarzen Boss,,Ahrensburg,tredition,2023,136 Seiten,"Graf, Mia",,,,,Erzählende Literatur,ger,
9783384075123; 3384075129,Gefickt von meinem schwarzen Boss,Großdruckausgabe,Ahrensburg,tredition,2023,100 Seiten,"Graf, Mia",,,,,Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783757830557; 3757830555,Gefühlsachterbahnfahrt,1. Auflage,Norderstedt,BoD – Books on Demand,2023,256 Seiten,"Draga, Manfred",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783757817053; 3757817052,Geheimnisse,1. Auflage,Norderstedt,BoD – Books on Demand,2023,296 Seiten,"Brauné, Rena",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783866859463; 3866859465,Gehen und Kommen,,Visbek,Geest-Verlag,[2023],172 Seiten,"Kohnen, Hildegard",,,,,Anthologie; Gemischte Anthologien,ger,
9783757859688; 3757859685,Geigenunterricht und andere Erzählungen,2. Auflage,Norderstedt,BoD – Books on Demand,2023,106 Seiten,"Marti, Stephan Bernard",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783750765825; 3750765820,Geil und verdorben,"1. Auflage, vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,April 2023,206 Seiten,"Stevens, Hannah",,,,,Anthologie; Erzählende Literatur,ger,
9783347970830; 3347970837,Geister der Vergangenheit Band 1,2. Auflage,Ahrensburg,tredition,2023,237 Seiten,"Fisher, Akela",,,,,Horror,ger,
,Geliehene Träume und andere Kurzgeschichten,Erste Auflage,Kassel,Eigenverlag,[2023],109 Seiten,FELiCiTARiS,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783347948556; 3347948556,Gemälde trifft Poesie,,Ahrensburg,tredition,2023,76 Seiten,"Diesel-Voß, Inge",,,,"Götze, Cornelia",Erzählende Literatur,ger,
9783347948549; 3347948548,Gemälde trifft Poesie,,Ahrensburg,tredition,2023,76 Seiten,"Diesel-Voß, Inge",,,,"Götze, Cornelia","Erzählende Literatur; Science Fiction, Fantasy; Geschenkbücher; Humor, Satire",ger,
9783966290272; 3966290278,Generationen,"1. Auflage, deutsche Erstveröffentlichung",Meitingen,Verlag Torsten Low,April 2023,218 Seiten,,"Witzgall, Martin; Böhm, Felix",,,,"Anthologie; Science Fiction, Fantasy",ger,
9783935401180; 3935401183,Gepäckkontrolle,1. Auflage,Berlin,Joanmartin Literaturverlag,2023,251 Seiten,"Martin, Lea Joan",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783000755538; 3000755535,Gerresheimer Gruselgeschichten,"Deutsche Erstveröffentlichung, 2. Auflage",[Deutschland],[Stephan Peters],2023,164 Seiten,"Peters, Stephan",,,,,Anthologie; Horror,ger,
9783757563851; 3757563859,Gesammelte Werke/Gesammelte Werke - 2023 - Band 1 von 3,1. Auflage,Berlin,epubli,2023,804 Seiten,"Otto, Mario",,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783982411316,Geschichten - einfach so - demi-sec,1. Auflage,Berlin,Windhauch Verlag,2023,87 Seiten,"Schönsee, Ingrid",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783757802141; 3757802144,Geschichten,1. Auflage,Norderstedt,BoD – Books on Demand,2023,206 Seiten,"Fischer, Ralph Henry",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783347911260; 3347911261,GESCHICHTEN AN DER KREUZUNG,,Ahrensburg,tredition,2023,144 Seiten,"Ruf, Roland E.",,,,"Reuter-Eck, Inge",Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783980216173; 3980216179,Geschichten aus Burdach,1. Auflage,Friesenheim-Schuttern,Verlag Ralf Ave,2023,56 Seiten,"Ave, Ralf",,,,"Lamprecht, Eva",Anthologie; Erzählende Literatur,ger,
9783744874779; 374487477X,Geschichten aus dem Garten,1. Auflage,Norderstedt,BoD – Books on Demand,2023,168 Seiten,"Strunk, Patricia",,,,,"Humor, Satire",ger,
9783991262152; 3991262150,Geschichten aus dem Hörer,,Weitra,Verlag Bibliothek der Provinz,[2023],91 Seiten,"Andratsch, Max; Augustin, Lukas; Försterling, Ines Frieda; Gartner, Clemens; Heinemann, Fred; Heubner, Katharina; Marth, Karoline Therese; Oberholzer, Grace; Oberleitner, Florian; Rogi, Lorenz; Slancar, Helene; Schwinghammer, Maë; Tei, Sualah; Wyss, Lenonie Lorena; Zichy, Valerie","Besenbäck, Raphael",,,,"Anthologie; Unterhaltung, Gemischte Anthologien",ger,
9783730820858; 3730820850,Geschichten aus dem Kaleidoskop des Lebens,,Oldenburg,Isensee Verlag,[2023],90 Seiten,"Meyer, Helga Lucie",,,,,Anthologie; Erzählende Literatur,ger,
9783758415838; 3758415837,Geschichten aus dem Leben.,1. Auflage,Berlin,epubli,2023,28 Seiten,"Möller, Berthold",,,,,Erzählende Literatur,ger,
9783955511845; 3955511847,Geschichten aus dem Lechrain,(Nachdruck),[Thalhofen],Bauer-Verlag,2023,137 Seiten,"Silbernagl, Toni",,,,,Anthologie; Erzählende Literatur,ger,
,Geschichten aus dem Wienerwald,,[Aarau],Breuninger Theaterverlag,[2023?],60 Seiten,"Horváth, Ödön von",,"Burkhalter, Simon",,,Theaterstück; Dramatik,gsw; ger,ger
9783734736230; 3734736234,Geschichten aus der Streichholzschachtel,2. Auflage,Norderstedt,BoD – Books on Demand,2023,96 Seiten,"Pachs, Helena",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783757892159; 3757892151,Geschichten aus der Welt nach dem Letzten Krieg - Novi Fines,1. Auflage,Norderstedt,BoD – Books on Demand,2023,456 Seiten,"Darkener, Ryek",,,,,Science Fiction,ger,
9783958769496; 3958769497,Geschichten aus der Wundertüte,1. Auflage,Framersheim,Brighton Verlag GmbH,August 2023,196 Seiten,"Ulmer-Leahey, Christiane",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783757530105; 3757530101,Geschichten aus der Zukunft/Die Klick-Demokratie,18. Auflage,Berlin,epubli,2023,388 Seiten,"Kavaliro, Paul",,,,,"Krimis, Thriller, Spionage",ger,
9783968910765; 3968910761,Geschichten aus Lateinamerika,Deutsche Fassung,Hannover,Schinken Verlag,[2023],135 Seiten,"Delgado, Carlos",,"Wrana, Magali",,,Anthologie; Erzählende Literatur,ger,spa
9783758453700; 3758453704,Geschichten aus Nebelhaven,2. Auflage,Berlin,epubli,2023,496 Seiten,"Bruna, Patrik",,,,,Horror,ger,
9783758416415; 3758416418,Geschichten aus Nebelhaven,1. Auflage,Berlin,epubli,2023,416 Seiten,"Bruna, Patrik",,,,,Horror,ger,
9783734709081; 3734709083,Geschichten aus Püttelkow und Anderswo,1. Auflage,Norderstedt,BoD – Books on Demand,2023,150 Seiten,"Borgwardt, Renate",,,,,"Humor, Satire",ger,
,Geschichten aus'n Arzgebirg,,Sehmatal-Neudorf,Werbeagentur Hochwald,[2023],138 Seiten,"Roscher, Gernot",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783751809399; 3751809392,Geschichten der Nacht,Erste Auflage,Berlin,Matthes & Seitz Berlin,2023,510 Seiten,"Mauvignier, Laurent",,"Kalscheuer, Claudia",,,"Fiktionale Darstellung; Krimis, Thriller, Spionage; Erzählende Literatur: Gegenwartsliteratur ab 1945",ger,fre
9783910563063,Geschichten der Niedertracht,1. Auflage,Lübeck,Rote Katze Verlag,September 2024,283 Seiten,"Piątkowska, Monika",,"Schulz-Gruner, Paulina",,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,pol
9783734777011; 3734777011,Geschichten des alten Baums,1. Auflage,Norderstedt,BoD – Books on Demand,2023,24 Seiten,"Breuhan, Monika",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783986664169; 3986664165,Geschichten des Grauens,,Ludwigsburg,Cross Cult,November 2023,335 Seiten,,,"Gore, Isabelle",,,Anthologie; Science Fiction,ger,eng
9783758319396; 3758319390,Geschichten die von Herzen kommen und zu Herzen gehen,1. Auflage,Norderstedt,BoD – Books on Demand,2023,44 Seiten,"Hachenberger, Marlies",,,,,Romanhafte Biographien,ger,
9783751923811; 3751923810,Geschichten eines Jägers,1. Auflage,Norderstedt,BoD – Books on Demand,2023,108 Seiten,"Lauer, Johannes","Betzen, Kornelia",,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783758300448; 3758300444,Geschichten für die dunkle Jahreszeit,1. Auflage,Norderstedt,BoD – Books on Demand,2023,98 Seiten,"Seyhan, Monika",,,,,Lyrik,ger,
9783596904259; 3596904250,Geschichten für glückliche Stunden,Originalausgabe,Frankfurt am Main,FISCHER Taschenbuch,März 2023,234 Seiten,,"Schneider, Norma",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783740713652; 3740713658,Geschichten für Junggebliebene,1. Auflage,Norderstedt,TWENTYSIX EPIC,2023,60 Seiten,,"Weiland, Erika",,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783958033498; 3958033490,Geschichten sind das Kleid der Wahrheit,,München,Scorpio,[2023],445 Seiten,"Lyu, Si hwa",,"Dirks, Jan Henrik",,"Hajek, Olaf",Anthologie; Erzählende Literatur: Anthologien,ger,kor
9783741250088; 3741250082,"Geschichten über Bilder die sind, waren und immer sein werden.",1. Auflage,Norderstedt,BoD – Books on Demand,2023,44 Seiten,"Hartmann, Sascha",,,,,Science Fiction,ger,
9783757562359; 3757562356,"Geschichten über hochsensible, hochbegabte und/oder autistische Kinder/Du wirst deinen Weg schon finden- Kathi ist ein fröhliches Kind",1. Auflage,Berlin,epubli,2023,48 Seiten,"Mularczyk, Sandra",,,,,Erzählende Literatur,ger,
9783739231785; 3739231785,Geschichten über Sie,1. Auflage,Norderstedt,BoD – Books on Demand,2023,44 Seiten,"Hartmann, Sascha",,,,,"Krimis, Thriller, Spionage",ger,
9783757563127; 3757563123,Geschichten um Daniel - und anderes,1. Auflage,Berlin,epubli,2023,300 Seiten,"Tigges, Hubertus",,,,,Erzählende Literatur,ger,
9783754347959; 3754347950,Geschichten und Gedichte die das Leben schreibt,1. Auflage,Norderstedt,BoD – Books on Demand,2023,102 Seiten,"Hoffleit, Ursula",,,,,"Humor, Satire",ger,
9783982509716; 3982509718,Geschichten und Gedichte zur Weihnachtszeit aus dem Lipperland,,Detmold,Charlotte Prang,2023,150 Seiten,"Prang, Charlotte",,,,,Anthologie; Gemischte Anthologien,ger,
9783756887910; 375688791X,"Geschichten unglaubliche, jedoch wahrhaftige und wundersame Begebenheiten",1. Auflage,Norderstedt,BoD – Books on Demand,2023,300 Seiten,"Steimle-Gruner, Werner",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783757860707; 3757860705,GeSchichten voller Lust,1. Auflage,Norderstedt,BoD – Books on Demand,2023,148 Seiten,"Lumos, Hugo; Drache, Helga F.",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783710862328,Geschichten vom einzig wahren Nono,1st edition,[Wien],story.one,2023,75 Seiten,"Wieland, Sara Fee",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783458243410; 3458243410,Geschichten vom Hulanfluss,Erste Auflage dieser Ausgabe,Berlin,Insel Verlag,2023,283 Seiten,"Xiao, Hong",,"Keen, Ruth",,"Keen, Ruth",Fiktionale Darstellung; Erzählende Literatur,ger,chi
9783958695030; 3958695035,Geschichten vom Stück,,Traunstein,Amrûn Verlag,[2023],152 Seiten,"Rabengold, Bita",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783739211237; 3739211237,Geschichten vom Tanz aus Licht und Schatten,1. Auflage,Norderstedt,BoD – Books on Demand,2023,170 Seiten,"Heitmann, Robert",,,,,Fantasy,ger,
9783757882303; 375788230X,Geschichten vom Tanz aus Licht und Schatten,2. Auflage,Norderstedt,BoD – Books on Demand,2023,216 Seiten,"Heitmann, Robert",,,,,Fantasy,ger,
9783949852084; 3949852085,Geschichten von den Inseln,,[Emsdetten],JUDITH DESIGN VERLAG,2023,136 Seiten,"Wolken, Heinrich","Judith, Johannes",,,"Laux, Peter",Fiktionale Darstellung; Erzählende Literatur,ger,
